id_contrato;cpf;dt_contratacao;produto;canal_originacao;valor_contratado;prazo_meses;taxa_juros_am;limite_aprovado;score_bureau;renda_declarada;idade;uf;sexo;status_contrato;fpd_15;over30_3m;over60_6m
C0002456;YBMWJVQ8K7W;19/10/2025;CDC;App;R$ 583,98;12;13,14;R$ 767,41;577;R$ 3.160,00;48;RJ;F;Cancelado;0;1;SIM
C0016406;BBETFFH6KXM;26/10/2025;Crediário;Site;R$ 672,37;3;9,92;R$ 1.035,56;612;R$ 2.920,00;29;SP;F;Ativo;0;1;SIM
C0021285;L2HY3UA38L9;10/08/2025;Empréstimo Pessoal;Parceiro;R$ 550,97;24;12,77;R$ 647,83;601;R$ 7.360,00;27;SP;M;Ativo;0;0;NAO
C0016802;J2G4SHQW9CM;23/11/2025;Empréstimo Pessoal;Site;R$ 380,18;6;15,88;R$ 714,94;448;R$ 2.850,00;34;RJ;M;Ativo;0;0;NAO
C0003081;P8NT6ATY6BZ;02/08/2025;Cartão;Site;R$ 2.478,93;12;10,31;R$ 2.778,86;640;R$ 2.240,00;38;RS;F;Quitado;0;0;NAO
C0036064;QS2WYBAW7EX;25/06/2025;Empréstimo Pessoal;Site;R$ 463,25;9;7,10;R$ 1.018,16;651;R$ 1.300,00;33;SP;M;Cancelado;0;0;NAO
C0028427;4V4VN23AXHD;08/07/2025;Empréstimo Pessoal;App;R$ 494,13;9;10,88;R$ 942,85;534;;39;PA;M;Ativo;0;1;SIM
C0003575;SMPZLP3TQZK;01/08/2025;Crediário;Loja;R$ 271,61;12;13,43;R$ 447,95;529;R$ 3.130,00;25;SP;M;Ativo;0;0;SIM
C0046811;8SL3K8PWVBD;13/11/2025;CDC;Parceiro;R$ 646,59;9;4,87;R$ 1.512,25;780;R$ 0,00;60;DF;M;Ativo;0;0;NAO
C0046780;C8ZJBUNS654;15/10/2025;Cartão;App;R$ 566,13;3;10,14;R$ 696,56;705;R$ 3.130,00;58;SP;F;Ativo;0;0;NAO
C0046873;MVLYVQHUWWL;07/12/2025;Empréstimo Pessoal;Loja;R$ 1.562,03;9;9,69;R$ 3.672,86;554;R$ 3.590,00;18;SP;M;Ativo;0;0;NAO
C0028896;GAPB83ZRDU6;16/08/2025;Cartão;Site;R$ 441,59;10;6,52;R$ 668,81;663;R$ 0,00;18;GO;F;Ativo;0;0;NAO
C0002437;R2KS9HHH7S7;08/10/2025;Crediário;Parceiro;R$ 412,00;9;8,81;R$ 715,52;607;R$ 2.190,00;45;SP;F;Quitado;0;0;NAO
C0024029;HDGZJ79X9W9;25/09/2025;Cartão;Loja;R$ 1.202,23;6;13,13;R$ 1.985,16;502;R$ 5.260,00;39;SP;M;Ativo;0;0;NAO
C0007846;GQTJV7DHQF2;09/06/2025;Cartão;Site;R$ 635,91;9;9,52;R$ 1.264,68;690;;54;CE;F;Quitado;0;0;NAO
C0043789;ZFJ2AFAFCMT;20/10/2025;Empréstimo Pessoal;Site;R$ 2.151,50;18;8,52;R$ 4.724,64;635;R$ 3.850,00;45;MG;M;Ativo;0;0;NAO
C0009927;YST2KQB3S6K;12/09/2025;Empréstimo Pessoal;Parceiro;R$ 624,29;12;12,78;R$ 721,58;505;R$ 1.830,00;69;DF;M;Quitado;0;0;NAO
C0002272;NYNC5MUZCZM;02/08/2025;Cartão;App;R$ 3.530,28;12;9,42;R$ 7.965,04;716;R$ 3.270,00;18;GO;F;Cancelado;0;0;NAO
C0023831;ZY6PJLSJPGK;22/08/2025;CDC;App;R$ 410,89;24;11,89;R$ 716,40;509;R$ 1.900,00;22;SP;M;Ativo;0;0;SIM
C0044201;SLWDTMNJY29;25/11/2025;Empréstimo Pessoal;Parceiro;R$ 731,52;6;9,66;R$ 1.587,17;610;R$ 2.040,00;48;MG;M;Ativo;0;0;NAO
C0029835;9SNW2YACW8S;27/07/2025;Cartão;App;R$ 764,49;6;5,93;R$ 1.244,96;738;R$ 2.670,00;32;SP;F;Ativo;0;0;NAO
C0018730;4X3AUKAYW63;01/08/2025;Empréstimo Pessoal;App;R$ 552,32;6;6,80;R$ 1.147,76;710;R$ 3.360,00;40;PA;F;Cancelado;0;0;SIM
C0003960;QE364DJLDSB;14/12/2025;Empréstimo Pessoal;App;R$ 364,54;6;6,66;R$ 541,43;770;R$ 2.620,00;52;PR;F;Ativo;0;0;NAO
C0035000;V2XBYTQHUYN;11/09/2025;CDC;Site;R$ 769,55;9;4,97;R$ 1.377,04;655;R$ 3.570,00;59;SC;M;Ativo;0;0;NAO
C0024640;2Z7MHW69NAC;07/10/2025;Empréstimo Pessoal;Parceiro;R$ 1.197,56;12;9,38;R$ 1.401,45;673;R$ 2.190,00;64;DF;M;Quitado;0;0;NAO
C0036413;6GQ3TB4TSNY;13/09/2025;CDC;App;R$ 460,91;9;12,73;R$ 717,04;510;R$ 2.360,00;40;SP;M;Ativo;0;0;SIM
C0014845;PXS7295RNJM;10/07/2025;Empréstimo Pessoal;Loja;R$ 2.091,01;9;6,40;R$ 4.933,05;694;R$ 4.200,00;44;PR;M;Ativo;0;0;NAO
C0024192;6HA9KZH2FKF;06/09/2025;CDC;Loja;R$ 720,25;10;9,49;R$ 789,81;659;R$ 0,00;34;SP;M;Ativo;0;1;SIM
C0024516;DHSV9C7LKNN;21/06/2025;Empréstimo Pessoal;App;R$ 900,19;18;9,82;R$ 2.136,43;567;R$ 1.590,00;37;PE;M;Quitado;0;1;SIM
C0018894;CKKH465GC6G;06/08/2025;Empréstimo Pessoal;App;R$ 2.403,04;12;14,49;R$ 5.036,71;492;R$ 1.310,00;35;SP;F;Ativo;1;1;SIM
C0009130;TKGYHBVCKCT;27/11/2025;Cartão;Site;R$ 946,17;12;2,99;R$ 1.067,01;787;R$ 1.650,00;30;PE;M;Ativo;0;0;NAO
C0044418;3FD9YEMV3Q9;12/09/2025;Empréstimo Pessoal;Site;R$ 537,38;12;8,19;R$ 1.000,75;599;R$ 2.290,00;56;SP;F;Ativo;0;0;NAO
C0030158;6XHCG8CZ5U9;13/09/2025;Empréstimo Pessoal;App;R$ 656,95;12;13,35;R$ 1.185,61;537;R$ 1.250,00;32;SP;F;Ativo;0;0;SIM
C0027781;MLHT737UAX4;24/10/2025;Empréstimo Pessoal;Site;R$ 605,31;6;9,19;R$ 1.373,41;688;R$ 3.540,00;19;RJ;M;Ativo;0;0;NAO
C0026354;TRUE8WRLF7P;11/10/2025;Empréstimo Pessoal;Loja;R$ 882,52;12;6,43;R$ 1.951,68;700;R$ 2.150,00;31;SP;M;Ativo;0;0;NAO
C0041772;4DMC46RQFAL;31/10/2025;Empréstimo Pessoal;App;R$ 1.561,45;9;12,57;R$ 2.619,54;566;R$ 2.760,00;39;PE;F;Quitado;0;0;NAO
C0030996;T25YX9FYKUS;07/10/2025;Empréstimo Pessoal;Loja;R$ 475,44;18;9,62;R$ 786,31;645;R$ 2.480,00;55;DF;F;Ativo;0;0;NAO
C0029953;SASJYANJ28S;04/09/2025;Cartão;Site;R$ 1.269,56;6;14,69;R$ 2.178,84;529;R$ 1.150,00;69;GO;M;Quitado;0;0;NAO
C0021753;L77ZF4ME7VS;02/10/2025;Empréstimo Pessoal;Site;R$ 718,02;18;7,18;R$ 1.251,02;749;R$ 2.360,00;26;MG;F;Ativo;0;0;NAO
C0024342;796AFE8XHBW;31/08/2025;Empréstimo Pessoal;Site;R$ 903,03;9;15,51;R$ 956,05;504;R$ 2.770,00;27;MG;F;Quitado;0;0;NAO
C0013350;UZV4ENYBP3P;25/07/2025;Cartão;Loja;R$ 719,32;24;7,53;R$ 1.181,49;685;R$ 1.760,00;34;SP;F;Ativo;0;0;NAO
C0024566;J43HL86B22Z;28/11/2025;CDC;Site;R$ 1.216,56;24;6,58;R$ 1.349,05;679;R$ 1.760,00;20;PA;M;Quitado;0;0;SIM
C0037544;W3KGD9CDV2X;24/08/2025;Empréstimo Pessoal;Loja;R$ 801,82;9;6,79;R$ 1.232,97;714;R$ 3.560,00;60;CE;F;Quitado;0;0;NAO
C0047376;VXN5RGM2V5M;05/07/2025;Cartão;Parceiro;R$ 642,04;12;6,07;R$ 1.073,84;764;R$ 2.180,00;45;PR;M;Quitado;0;0;NAO
C0024347;CKS3N82M24B;07/09/2025;Empréstimo Pessoal;Parceiro;R$ 557,83;3;10,78;R$ 1.103,02;621;R$ 850,00;53;PR;M;Cancelado;1;1;SIM
C0050709;QAJ4C4ZYF87;07/11/2025;Empréstimo Pessoal;Site;R$ 1.357,16;6;10,51;R$ 1.401,39;605;R$ 4.110,00;41;SC;F;Ativo;0;1;SIM
C0048776;UUKZCA3CQ5C;22/08/2025;Cartão;Loja;R$ 407,92;6;13,76;R$ 929,01;569;R$ 3.090,00;32;MG;M;Quitado;0;0;NAO
C0026439;FVZPGN3ZETV;20/06/2025;Empréstimo Pessoal;App;R$ 1.018,69;6;9,79;R$ 1.473,35;575;R$ 3.390,00;18;SP;M;Quitado;0;0;NAO
C0012399;VLZFYVF652X;31/07/2025;Cartão;Site;R$ 1.903,86;12;8,23;R$ 1.918,28;626;;34;RJ;M;Ativo;0;1;SIM
C0003537;QPB84YH7FHC;02/10/2025;Empréstimo Pessoal;App;R$ 865,08;6;17,86;R$ 1.919,66;420;R$ 2.850,00;20;SP;M;Ativo;0;0;SIM
C0023413;FRHT5DW65UU;28/09/2025;CDC;Site;R$ 473,53;24;7,02;R$ 918,66;707;R$ 4.230,00;20;PR;M;Ativo;0;0;NAO
C0034729;XZKV5MX4HAD;24/06/2025;CDC;Site;R$ 545,39;12;14,74;R$ 790,77;;R$ 4.060,00;58;PE;M;Cancelado;0;0;NAO
C0029025;L8Q7RQYHGGZ;26/07/2025;CDC;Loja;R$ 475,43;10;12,23;R$ 712,20;558;R$ 1.420,00;26;SP;M;Quitado;0;1;SIM
C0030309;GVZNXJEYWAF;24/06/2025;Cartão;Loja;R$ 436,28;10;8,97;R$ 589,11;687;R$ 4.160,00;41;MG;M;Ativo;0;0;NAO
C0050501;EKUGJG764Z8;12/09/2025;CDC;Site;R$ 169,39;24;6,78;R$ 384,83;648;R$ 2.000,00;46;MG;F;Ativo;0;0;NAO
C0023805;RQWRQDHAY7R;12/08/2025;Crediário;Parceiro;R$ 711,74;6;2,50;R$ 721,34;772;R$ 3.910,00;;SP;M;Ativo;0;0;NAO
C0013016;289PC4AE6LT;29/08/2025;Crediário;Loja;R$ 498,10;9;9,02;R$ 1.113,68;536;R$ 2.520,00;47;SP;M;Cancelado;0;0;NAO
C0038233;K9VRDKALBUM;06/08/2025;Empréstimo Pessoal;Parceiro;R$ 1.031,37;24;12,88;R$ 1.885,64;542;R$ 2.060,00;49;PE;M;Cancelado;0;0;NAO
C0033758;WWBL24P4DDQ;25/06/2025;Empréstimo Pessoal;App;R$ 477,66;18;10,51;R$ 915,16;631;R$ 1.660,00;54;DF;F;Ativo;0;0;NAO
C0023200;E4YVGXTPBJ5;14/09/2025;Empréstimo Pessoal;Parceiro;R$ 1.414,43;10;13,05;R$ 1.733,84;583;R$ 2.430,00;33;MG;F;Ativo;0;0;NAO
C0025148;LKX964V3VKS;14/12/2025;Empréstimo Pessoal;App;R$ 996,41;18;5,84;R$ 1.052,23;769;R$ 3.830,00;20;RS;F;Ativo;0;0;NAO
C0044366;PDSGE2LZVW8;20/08/2025;Cartão;App;R$ 1.254,07;12;10,35;R$ 2.764,32;675;R$ 2.020,00;52;RS;M;Cancelado;0;0;NAO
C0042957;B8XSSYNWVEY;03/10/2025;Crediário;Loja;R$ 1.104,08;24;12,09;R$ 2.080,73;545;R$ 4.320,00;39;MG;F;Quitado;0;1;SIM
C0000944;BWEXR8WMCVQ;14/07/2025;Cartão;Site;R$ 690,45;6;11,49;R$ 1.456,32;545;;43;RS;M;Cancelado;0;0;NAO
C0034303;EZ6GM8GDPBN;08/06/2025;Cartão;Site;R$ 1.011,66;24;7,79;R$ 1.804,11;623;R$ 2.870,00;29;MG;F;Cancelado;0;0;SIM
C0037302;MCA7PMDMVYU;03/10/2025;Crediário;Site;R$ 963,68;24;7,98;R$ 2.312,10;657;R$ 4.180,00;43;SP;M;Cancelado;0;0;NAO
C0034603;DKUSJJYS78M;19/10/2025;Empréstimo Pessoal;App;R$ 696,01;3;5,67;R$ 857,28;704;R$ 2.950,00;50;RJ;F;Quitado;0;0;NAO
C0048394;8MFCTVMCQQD;25/08/2025;Empréstimo Pessoal;App;R$ 275,55;12;9,41;R$ 405,47;723;R$ 2.290,00;74;RJ;M;Ativo;0;0;NAO
C0028292;75S3MRNSFDW;24/08/2025;Crediário;Site;R$ 1.260,21;12;8,29;R$ 2.780,10;672;;52;PR;F;Ativo;1;1;SIM
C0028268;B59UW6U8B3F;16/10/2025;Crediário;Site;R$ 1.046,26;12;5,96;R$ 1.736,31;683;R$ 2.000,00;59;PE;F;Cancelado;0;0;NAO
C0008738;ERG4LQXYDCK;18/07/2025;Cartão;Loja;R$ 465,15;12;10,28;R$ 755,45;632;R$ 2.270,00;36;SP;F;Ativo;0;0;NAO
C0011284;ZHTFREH5CKB;13/09/2025;CDC;App;R$ 806,29;10;8,78;R$ 1.030,29;608;R$ 3.960,00;36;BA;M;Ativo;0;1;SIM
C0042425;8TRWEWEVYDA;07/07/2025;Empréstimo Pessoal;Site;R$ 1.675,96;12;8,35;R$ 3.673,99;642;;38;CE;M;Ativo;0;0;NAO
C0034586;CL4BVNDJTC3;20/08/2025;Empréstimo Pessoal;Loja;R$ 1.655,51;10;12,01;R$ 1.947,93;515;R$ 4.470,00;18;SP;M;Ativo;0;0;NAO
C0030790;CZG9KUHPDKL;15/07/2025;Empréstimo Pessoal;App;R$ 386,42;9;5,54;R$ 387,31;728;R$ 1.460,00;56;SP;F;Ativo;0;0;NAO
C0030500;NCQ53LLSSH5;18/11/2025;Crediário;Loja;R$ 1.845,02;3;12,47;R$ 3.576,32;551;R$ 7.160,00;25;GO;F;Ativo;1;1;SIM
C0041582;EGSAYTZ7LQJ;03/08/2025;CDC;App;R$ 2.294,37;9;4,06;R$ 3.517,09;792;R$ 1.300,00;53;RJ;M;Ativo;0;0;NAO
C0046551;KRDXLB6RZQS;28/09/2025;Crediário;Site;R$ 581,02;9;10,94;R$ 1.387,22;631;R$ 3.850,00;34;SP;F;Cancelado;0;0;NAO
C0033629;PFGMDSE2GZ3;13/06/2025;Crediário;Site;R$ 438,93;18;5,51;R$ 936,07;732;R$ 1.620,00;34;PE;F;Ativo;0;0;NAO
C0038261;9N3RHU9GKUR;11/09/2025;CDC;Site;R$ 1.115,33;6;6,86;R$ 2.452,97;769;R$ 1.080,00;44;BA;M;Ativo;0;0;NAO
C0039352;3QGWDUUKHDH;19/09/2025;Empréstimo Pessoal;App;R$ 1.546,29;10;7,36;R$ 1.772,78;629;R$ 3.690,00;49;SP;M;Ativo;0;0;NAO
C0006446;DRULULF49NC;05/06/2025;Cartão;App;R$ 1.287,58;18;13,64;R$ 1.454,49;429;R$ 6.160,00;30;PA;F;Ativo;0;0;SIM
C0004111;NQE6M4NRDXB;30/09/2025;Cartão;Loja;R$ 406,42;3;2,50;R$ 669,18;751;R$ 3.840,00;35;SP;F;Ativo;0;0;NAO
C0006317;YHMMCXJRY37;07/09/2025;Cartão;Loja;R$ 314,41;3;10,96;R$ 498,80;598;R$ 7.650,00;29;DF;M;Ativo;0;0;NAO
C0044704;MG6WHCUU95J;02/10/2025;CDC;Site;R$ 210,76;18;14,98;R$ 282,16;540;R$ 2.550,00;43;RS;F;Ativo;0;0;SIM
C0032145;5UU8ZR3NXTD;26/08/2025;CDC;Loja;R$ 420,41;18;7,14;R$ 443,03;680;R$ 1.970,00;33;SP;F;Cancelado;0;0;NAO
C0040481;SY2KDVCJGEE;29/09/2025;Crediário;Parceiro;R$ 1.062,35;6;9,93;R$ 1.232,65;557;R$ 4.210,00;69;RJ;M;Ativo;0;0;NAO
C0006576;SE79F6RXWD7;06/07/2025;Empréstimo Pessoal;Site;R$ 657,38;6;7,35;R$ 781,46;770;R$ 1.750,00;40;DF;M;Cancelado;0;0;NAO
C0012812;AJPX9S4Q9GP;06/08/2025;Crediário;App;R$ 1.789,67;10;4,37;R$ 4.038,22;815;R$ 4.380,00;39;MG;F;Ativo;0;0;NAO
C0044305;98WX67SFJ96;07/12/2025;Cartão;App;R$ 833,00;18;11,17;R$ 1.531,90;592;R$ 3.280,00;47;SP;F;Quitado;0;0;NAO
C0004157;B2QFM7Q9FDU;12/10/2025;CDC;Site;R$ 324,20;12;11,93;R$ 434,70;526;R$ 2.040,00;56;SP;M;Ativo;0;0;NAO
C0025349;MK7TW3LDM9B;19/09/2025;Empréstimo Pessoal;Loja;R$ 1.244,66;3;10,96;R$ 1.310,57;602;R$ 2.750,00;43;SC;M;Quitado;0;1;SIM
C0018440;KE8XEJ68TB4;20/08/2025;Crediário;Loja;R$ 957,98;12;10,23;R$ 2.213,20;646;R$ 1.240,00;47;CE;F;Quitado;1;1;SIM
C0003582;AH8AHVUGB6T;24/07/2025;Empréstimo Pessoal;App;R$ 2.646,73;12;11,34;R$ 5.533,98;577;;18;SP;F;Cancelado;0;0;NAO
C0003855;DMJGZR3E9RJ;06/10/2025;Empréstimo Pessoal;Loja;R$ 2.514,70;6;14,34;R$ 5.071,33;503;R$ 2.070,00;30;SP;F;Cancelado;0;0;NAO
C0031635;86QEDDYMXJL;09/06/2025;Empréstimo Pessoal;Site;R$ 226,61;6;13,97;R$ 395,21;522;R$ 4.420,00;63;RJ;F;Ativo;0;0;NAO
C0024674;QME659JMLHW;23/06/2025;Empréstimo Pessoal;Site;R$ 520,75;18;9,72;R$ 841,20;704;R$ 1.310,00;53;SP;F;Cancelado;0;0;NAO
C0031257;NWG6FPKJUUX;06/08/2025;Empréstimo Pessoal;Loja;R$ 698,96;6;5,13;R$ 772,96;751;R$ 3.240,00;34;SP;M;Cancelado;0;0;NAO
C0001165;MALUAVVUW3C;08/07/2025;CDC;Site;R$ 621,95;12;10,51;R$ 1.301,12;596;R$ 3.440,00;31;RS;M;Cancelado;0;0;NAO
C0034385;LLBLLLRD2XE;01/07/2025;Crediário;Loja;R$ 564,49;6;8,60;R$ 1.303,05;735;R$ 2.000,00;26;SP;F;Ativo;0;0;NAO
C0022343;SB2DDQVFUYE;22/08/2025;Empréstimo Pessoal;Site;R$ 376,43;10;8,18;R$ 698,89;572;R$ 5.100,00;41;SP;M;Quitado;0;0;NAO
C0014673;Q6V4NBK6H4W;14/08/2025;Cartão;Parceiro;R$ 759,70;6;16,03;R$ 935,94;511;R$ 3.690,00;33;PE;M;Ativo;0;1;SIM
C0017546;2SHWG9DNS8C;29/06/2025;Crediário;Site;R$ 764,94;3;7,15;R$ 1.616,30;662;R$ 0,00;24;SP;M;Ativo;0;0;NAO
C0005605;JMNLX3YNKC3;17/11/2025;Empréstimo Pessoal;Site;R$ 552,02;10;9,16;R$ 722,86;682;R$ 2.140,00;65;GO;M;Ativo;0;0;NAO
C0045438;CPJQAMRMLRR;15/09/2025;Crediário;Site;R$ 1.290,83;12;11,55;R$ 2.727,55;661;;33;MG;M;Ativo;0;0;NAO
C0032530;R8DPV4Q35NG;31/10/2025;CDC;App;R$ 356,88;3;13,46;R$ 360,90;570;R$ 2.420,00;29;SP;F;Ativo;0;0;SIM
C0021965;366VBDZSEYA;17/07/2025;Cartão;App;R$ 645,67;6;7,93;R$ 833,38;691;R$ 1.590,00;28;GO;M;Quitado;0;0;NAO
C0009855;GS8VDGHCECY;26/09/2025;Cartão;Site;R$ 604,41;18;7,34;R$ 1.380,93;674;;47;SP;F;Ativo;0;0;NAO
C0004715;EZE8WGK6WH4;14/11/2025;Empréstimo Pessoal;Site;R$ 874,52;3;13,59;R$ 1.139,35;623;R$ 1.400,00;53;RJ;M;Ativo;0;0;NAO
C0020028;CAVDRQU4LXZ;26/10/2025;CDC;Site;R$ 552,58;18;9,39;R$ 832,81;644;R$ 2.310,00;40;MG;M;Quitado;0;0;NAO
C0016026;5XYSPCK9PM9;02/11/2025;Crediário;Loja;R$ 883,30;9;12,15;R$ 1.768,35;629;R$ 3.630,00;50;PR;M;Ativo;0;0;NAO
C0006115;YHFVAEQ9CST;23/06/2025;Cartão;App;R$ 310,84;9;2,50;R$ 419,50;880;R$ 2.500,00;54;PR;F;Quitado;0;0;NAO
C0041112;LPFFGEGYGGG;10/06/2025;Empréstimo Pessoal;Site;R$ 1.022,41;12;9,28;R$ 1.588,52;782;R$ 5.150,00;25;MG;M;Quitado;0;0;NAO
C0029975;NX22JFSBBQT;24/10/2025;Cartão;Loja;R$ 610,47;3;12,90;R$ 740,78;630;R$ 3.760,00;21;DF;M;Ativo;0;0;NAO
C0045740;U9GA5Z7EEX3;15/11/2025;Empréstimo Pessoal;App;R$ 1.404,71;12;2,50;R$ 2.102,38;838;;37;PR;F;Ativo;0;0;NAO
C0011542;N7HXC7PRZHZ;23/10/2025;Crediário;Site;R$ 802,85;6;10,02;R$ 1.001,49;672;;18;PR;F;Quitado;0;0;NAO
C0049838;V8YEB8FHM7D;23/11/2025;Cartão;Site;R$ 776,51;6;13,47;R$ 1.366,77;525;R$ 8.780,00;31;RJ;M;Ativo;1;1;SIM
C0015618;6BGNZ52CM6Z;23/08/2025;Empréstimo Pessoal;Site;R$ 1.287,46;18;13,32;R$ 1.583,65;569;R$ 4.420,00;34;PE;F;Ativo;0;0;NAO
C0039082;EPEXQ9AZYA3;22/10/2025;Crediário;Site;R$ 885,95;9;3,32;R$ 1.628,52;804;R$ 1.820,00;46;BA;M;Quitado;0;0;NAO
C0016610;EABA57MCSYS;23/10/2025;Empréstimo Pessoal;App;R$ 456,25;6;5,40;R$ 762,27;723;R$ 4.270,00;31;RS;M;Ativo;0;0;NAO
C0000473;ZBDMRYMALQT;10/09/2025;Empréstimo Pessoal;Parceiro;R$ 1.618,37;10;11,37;R$ 1.869,58;631;;31;RJ;F;Cancelado;0;0;NAO
C0040127;PRPLUKJK8DK;03/10/2025;Empréstimo Pessoal;Loja;R$ 1.185,52;18;5,38;R$ 1.311,25;708;;30;GO;M;Quitado;0;0;NAO
C0043149;KPMLLRBJS7F;04/09/2025;Empréstimo Pessoal;Site;R$ 746,09;12;14,31;R$ 1.396,87;481;R$ 1.530,00;47;RS;F;Ativo;0;0;NAO
C0043901;H953RMVZYXJ;08/09/2025;Crediário;Parceiro;R$ 447,34;6;9,97;R$ 650,70;551;R$ 2.670,00;51;GO;M;Ativo;0;0;NAO
C0015659;FSA4UNPMXVB;29/10/2025;Empréstimo Pessoal;Loja;R$ 671,16;12;10,47;R$ 1.128,47;556;R$ 5.860,00;25;MG;F;Ativo;0;0;NAO
C0000593;N5U2UMXVZGW;24/07/2025;Empréstimo Pessoal;Loja;R$ 753,89;6;11,91;R$ 1.593,44;520;R$ 3.640,00;39;SP;M;Ativo;0;0;NAO
C0035061;WB2GGBYJ8UT;31/10/2025;Cartão;App;R$ 1.017,49;10;8,29;R$ 1.304,11;686;R$ 3.680,00;40;DF;M;Ativo;1;1;SIM
C0023132;D67JYL59MTV;23/11/2025;Crediário;App;R$ 285,61;12;9,75;R$ 573,54;577;R$ 2.620,00;47;RJ;F;Ativo;0;0;NAO
C0004658;Y86WZCCY3GU;12/08/2025;CDC;Parceiro;R$ 732,18;9;7,87;R$ 748,82;652;R$ 4.080,00;43;SP;M;Quitado;0;0;NAO
C0009340;YAW3YJY4SW4;03/11/2025;Cartão;Loja;R$ 642,43;9;7,95;R$ 679,33;718;R$ 4.720,00;38;DF;M;Cancelado;0;0;NAO
C0004952;E9YELYSSBPV;20/10/2025;Crediário;App;R$ 506,81;18;12,25;R$ 646,65;587;R$ 6.060,00;27;RS;F;Ativo;0;0;NAO
C0050631;NKXZAQKHN3B;17/10/2025;CDC;App;R$ 711,88;12;8,96;R$ 850,05;593;R$ 2.110,00;58;GO;M;Ativo;0;0;SIM
C0013126;W27B535GEXF;16/08/2025;Cartão;App;R$ 688,56;3;12,22;R$ 1.555,43;546;R$ 1.680,00;21;SP;F;Cancelado;0;0;NAO
C0031667;GDNAFDP8E82;17/07/2025;Crediário;Site;R$ 368,94;10;10,11;R$ 424,20;607;R$ 2.360,00;25;SP;M;Ativo;1;1;SIM
C0034814;RJF8GSYK6NW;10/08/2025;Empréstimo Pessoal;Site;R$ 809,35;3;12,91;R$ 1.197,94;;R$ 3.560,00;54;SP;F;Ativo;0;1;SIM
C0018192;JDGCCY7NLN6;16/08/2025;Cartão;Site;R$ 396,37;12;14,70;R$ 606,32;540;R$ 2.790,00;46;RJ;M;Ativo;0;1;SIM
C0027663;TAHK8Z76VV3;10/09/2025;Empréstimo Pessoal;Site;R$ 388,93;18;15,73;R$ 753,19;524;R$ 2.490,00;;SP;M;Ativo;0;0;NAO
C0041568;92TCYKK4P67;23/09/2025;Empréstimo Pessoal;App;R$ 1.060,30;9;15,31;R$ 1.618,42;431;R$ 2.880,00;40;RS;F;Cancelado;1;1;SIM
C0031017;ZJBBVELYQUJ;24/08/2025;Crediário;App;R$ 407,65;6;9,10;R$ 791,62;649;R$ 2.770,00;56;RJ;F;Ativo;0;0;NAO
C0034253;HNZ6UJQCF26;01/11/2025;Crediário;Site;R$ 478,87;12;6,99;R$ 728,32;670;R$ 0,00;60;PE;F;Quitado;0;0;NAO
C0006388;MWBFFZZDNYA;15/07/2025;Empréstimo Pessoal;Loja;R$ 328,34;24;12,55;R$ 429,89;591;R$ 4.780,00;38;PE;F;Ativo;0;0;NAO
C0026817;UJ424HDLFKB;19/10/2025;Empréstimo Pessoal;Loja;R$ 1.154,76;10;11,18;R$ 1.694,56;632;R$ 2.180,00;47;RS;F;Ativo;0;0;NAO
C0014677;287SXDD7FBC;21/11/2025;Crediário;App;R$ 2.284,58;18;11,29;R$ 3.426,66;542;R$ 2.160,00;45;BA;F;Ativo;0;0;NAO
C0006160;7A8XYKCHQLG;02/12/2025;Cartão;App;R$ 491,28;3;15,41;R$ 915,40;503;R$ 1.870,00;37;MG;F;Ativo;0;1;SIM
C0007952;G6VPNY6S5YC;05/06/2025;CDC;Loja;R$ 547,16;10;9,53;R$ 882,08;620;;36;SP;M;Ativo;0;0;NAO
C0036648;DTZWD7H874W;13/09/2025;Cartão;Parceiro;R$ 295,91;3;18,00;R$ 361,78;504;R$ 3.820,00;;RS;M;Ativo;0;0;SIM
C0025828;LNRXK78DTGN;28/06/2025;Crediário;Loja;R$ 941,72;6;8,25;R$ 1.099,15;710;R$ 1.830,00;33;SC;F;Cancelado;0;0;NAO
C0019934;ZL73NFUWAS8;16/07/2025;Empréstimo Pessoal;Parceiro;R$ 470,91;12;13,02;R$ 775,14;560;R$ 2.590,00;38;SP;F;Quitado;0;0;NAO
C0037051;2ZLPCJAUT59;08/09/2025;CDC;Site;R$ 590,51;10;7,22;R$ 697,92;;;41;CE;M;Ativo;0;0;NAO
C0051785;65TCSB87CYT;19/08/2025;Crediário;App;R$ 1.688,43;12;5,68;R$ 3.077,27;663;R$ 3.650,00;51;PR;M;Ativo;1;1;SIM
C0033290;JTNXDMCYNAQ;12/09/2025;Crediário;Loja;R$ 291,61;6;9,95;R$ 419,85;694;R$ 3.460,00;51;RJ;M;Ativo;1;1;SIM
C0030863;EHTAQA99QR4;10/10/2025;Empréstimo Pessoal;Loja;R$ 599,75;9;12,37;R$ 806,09;719;R$ 7.470,00;49;PA;M;Ativo;0;0;NAO
C0042205;EA4XWLCNWLZ;13/06/2025;Empréstimo Pessoal;Site;R$ 513,69;9;10,28;R$ 840,62;692;R$ 2.600,00;43;BA;F;Quitado;0;0;NAO
C0028515;3FFW7XHQFBU;26/09/2025;Empréstimo Pessoal;Loja;R$ 799,01;18;14,04;R$ 1.553,11;500;R$ 4.070,00;43;MG;M;Ativo;0;0;SIM
