cpf;dt_transacao;valor_aposta;modalidade;casa_aposta;canal
B85Q47AUHKW;22/03/2025;R$ 18,68;Poker;Superbet;App
GHRSVR2SZFY;07/10/2025;R$ -28,40;Poker;Pixbet;Site
QG6B23WU3KM;16/03/2025;R$ 33,00;Esportiva;Bet365;App
4WZ8SU225YB;10/05/2025;R$ 62,65;Esportiva;Betano;App
QEQCJBNBEAN;19/09/2025;R$ 32,63;Esportiva;Blaze;App
68N2AAKFQT7;31/03/2025;R$ 73,08;Bingo;Blaze;Site
7KGJH2VHYHU;20/06/2025;R$ 11,61;Cassino;KTO;Site
A5SXRMZGM6G;13/06/2025;R$ 24,55;Cassino;Estrela;App
8PTTNMG82XW;20/11/2025;R$ 13,72;Poker;Blaze;App
W6KMKUKNKKD;15/07/2025;R$ 23,41;Cassino;Pixbet;Site
GEZX39FRUH3;11/11/2025;R$ 12,49;Poker;Betano;App
QFACR3YFSKS;17/11/2025;R$ 11,70;Bingo;Betano;App
VF2M3YACEMS;05/09/2025;R$ 45,61;Cassino;KTO;Site
UV6SZ92L9QX;04/11/2025;R$ 37,34;Poker;Bet365;Site
AN48EN4ATTM;24/08/2025;R$ 89,40;Esportiva;Betano;App
5ZCAAAW8RYU;14/08/2025;R$ 169,05;Cassino;Betano;Site
ZKJYC32C5RV;28/06/2025;R$ 49,01;Bingo;Estrela;Site
N44K3C92BYR;23/10/2025;R$ 31,42;Poker;Estrela;App
DXZBGJ85W53;06/09/2025;R$ 95,82;Cassino;Estrela;App
NFZ3YL9T2S8;17/07/2025;R$ 108,36;Cassino;Bet365;App
HDNC2CGDK9T;30/06/2025;R$ 6,25;Bingo;KTO;App
KLBSC283FWP;04/06/2025;R$ 69,63;Esportiva;Estrela;App
SFMNQRWCH2Q;27/04/2025;R$ 47,47;Bingo;Blaze;App
9NNPND2HM3C;13/06/2025;R$ 36,27;Poker;Estrela;App
MTKDL4N3YCX;12/06/2025;R$ 24,71;Cassino;Blaze;App
BJQ7BB9KTTS;29/09/2025;R$ 65,22;Cassino;Estrela;Site
PNB6DR9WD7V;15/06/2025;R$ 44,97;Poker;Bet365;App
QYUCX4DCL8W;21/03/2025;R$ 20,70;Poker;KTO;Site
NCDNC9QAV2V;16/10/2025;R$ 51,57;Esportiva;Pixbet;App
FGF3D76NYFE;22/04/2025;R$ 163,78;Esportiva;Sportingbet;App
XM8NJNWU6LU;14/08/2025;R$ 15,64;Bingo;Blaze;App
XFFDUURF3TZ;09/06/2025;R$ 29,99;Esportiva;Blaze;App
VQ2WP7KXGDW;08/03/2025;R$ 30,36;Esportiva;KTO;Site
BHWQZHHN3S2;08/04/2025;R$ 48,86;Esportiva;Sportingbet;Site
Y9E5NSCQKH5;02/08/2025;R$ 58,13;Cassino;Betano;Site
AGD9CWY99V3;06/06/2025;R$ 19,07;Cassino;Bet365;App
LYRKYMSC667;21/06/2025;R$ 10,33;Esportiva;Pixbet;Site
5VYRN8ADZKH;22/11/2025;R$ 61,80;Cassino;Sportingbet;App
RLMHGX7JQ5E;25/03/2025;R$ 29,71;Cassino;Pixbet;Site
ZKJYC32C5RV;21/03/2025;R$ 114,92;Poker;Bet365;App
E6NFL52DEKT;21/05/2025;R$ 16,05;Esportiva;Betano;Site
V5GFHKH7XAK;11/05/2025;R$ 18,54;Poker;Pixbet;Site
E3ABKK33SD3;08/09/2025;R$ 28,08;Cassino;Superbet;App
GRABWX8VDUA;28/09/2025;R$ 133,76;Cassino;Betano;Site
8XTRMWVTQ94;15/11/2025;R$ 30,60;Esportiva;Pixbet;Site
FENA6B2JKHM;07/10/2025;R$ 25,32;Esportiva;Blaze;Site
UR5F6LJ8WPL;07/06/2025;R$ 48,53;Esportiva;Sportingbet;App
M6CJESZ3NWC;09/07/2025;R$ 20,04;Poker;Betano;App
HFKEM5N52RD;03/12/2025;R$ 59,24;Cassino;Estrela;App
P7YF2AQC238;15/03/2025;R$ 99,61;Esportiva;Blaze;App
FU8F32KE23Y;09/04/2025;R$ 38,97;Poker;KTO;Site
YUL9VQ2H8ZW;13/09/2025;R$ 143,90;Esportiva;Betano;Site
DTQ2PPHRCUN;14/06/2025;R$ 21,58;Poker;KTO;App
S5TBK9V5U9V;07/07/2025;R$ 28,07;Cassino;Pixbet;App
XTQ3GJ383PW;14/05/2025;R$ 59,27;Poker;Bet365;Site
EAR24MCU3BP;06/08/2025;R$ 84,47;Esportiva;KTO;App
JTU9BP6XT98;15/08/2025;R$ 100,28;Esportiva;Superbet;App
4XGLTYVFCS4;13/08/2025;R$ 21,04;Esportiva;Blaze;App
4DYVV3F224J;16/04/2025;R$ 34,85;Cassino;Sportingbet;App
ZHZU4RHNTFJ;02/11/2025;R$ 70,19;Bingo;Bet365;App
DVD2PEJBPE4;23/04/2025;R$ 61,73;Cassino;Betano;App
9VUR7PRCGGB;06/10/2025;R$ 71,87;Cassino;Betano;Site
RG3RQJJ6DM5;16/04/2025;R$ 11,61;Esportiva;Sportingbet;Site
REQ3VCW3QGF;11/04/2025;R$ 15,06;Cassino;Blaze;App
4SUABNDP6QZ;11/08/2025;R$ 39,03;Esportiva;Pixbet;App
U5WGLQU65YZ;10/09/2025;R$ 37,59;Cassino;Pixbet;App
AGPZQAG99N3;01/06/2025;R$ 30,58;Esportiva;Pixbet;Site
WYA6MWRMNHV;27/08/2025;R$ 77,00;Esportiva;KTO;Site
HVFTUX6YJGP;24/06/2025;R$ 132,29;Esportiva;Blaze;App
RTFLYANS7C6;22/08/2025;R$ 155,18;Cassino;KTO;App
WZFA9M8CDUD;07/07/2025;R$ 57,86;Poker;Bet365;App
PVPPBR753CE;04/03/2025;R$ 25,72;Cassino;Blaze;Site
XC2D73E8KCJ;15/04/2025;R$ 37,94;Cassino;Pixbet;App
S84EQ5LR8MY;25/11/2025;R$ 6,92;Esportiva;KTO;App
J5RUDB2KLP3;11/07/2025;R$ -171,92;Esportiva;KTO;Site
2C9QMF4FQHQ;13/07/2025;R$ 44,57;Esportiva;Blaze;App
TMPHD8KAADN;10/08/2025;R$ 94,72;Cassino;Sportingbet;App
JE8WTRB6VT9;26/03/2025;R$ 12,15;Poker;Sportingbet;App
58SLYRWZYH2;25/11/2025;R$ 27,81;Cassino;Pixbet;Site
NKZNL3XGQGR;02/12/2025;R$ 184,70;Esportiva;Estrela;App
XQWT2HAN4D5;10/04/2025;R$ 57,83;Cassino;Bet365;App
AUF6GTYKYZW;08/05/2025;R$ 35,50;Cassino;Betano;App
J3T262YFZSG;04/11/2025;R$ 17,58;Esportiva;Sportingbet;Site
GJ3WHR7GL6X;11/03/2025;R$ 18,14;Cassino;Betano;App
AJ9Z8FSPUT5;07/10/2025;R$ 26,05;Esportiva;Estrela;Site
744LYJHALKB;02/10/2025;R$ 25,30;Cassino;KTO;Site
55PAK2WJTEG;27/09/2025;R$ 18,11;Esportiva;Estrela;App
QGPJEMA2BDK;10/09/2025;R$ 132,26;Esportiva;Superbet;App
DCYHQ226GY8;30/08/2025;R$ 24,43;Bingo;Sportingbet;Site
Q7524CMJANB;10/07/2025;R$ 34,54;Poker;Pixbet;Site
TSV5QLAUSQC;12/08/2025;R$ 12,80;Cassino;Blaze;App
QPZNTUVFVEY;07/06/2025;R$ 22,68;Bingo;Pixbet;App
G5U7XV95BAU;08/07/2025;R$ 95,38;Cassino;Bet365;App
K9ASYPAX83C;27/11/2025;R$ 58,64;Esportiva;Superbet;Site
L9PT2CYUW8R;21/11/2025;R$ 98,66;Esportiva;KTO;Site
7FTFW3CDRTS;10/08/2025;R$ 117,17;Esportiva;Pixbet;App
JU2645UHAST;07/10/2025;R$ 98,81;Cassino;Blaze;Site
TL4YPKAHBAG;19/03/2025;R$ 12,95;Poker;KTO;App
BPY8NRE2WUN;25/07/2025;R$ 120,69;Esportiva;Sportingbet;App
U7T95EDCR6C;23/10/2025;R$ 38,03;Poker;Betano;Site
L7827V7S3QZ;29/11/2025;R$ 119,14;Cassino;Betano;App
S4MVPFS7N5W;19/04/2025;R$ 56,93;Bingo;Betano;App
N5GBDE4GKTX;20/10/2025;R$ 72,86;Esportiva;Sportingbet;Site
KLBSC283FWP;29/11/2025;R$ 19,80;Esportiva;Pixbet;Site
8NQZRXQBF8R;25/09/2025;R$ 37,16;Esportiva;Sportingbet;App
GS8WEBKLNGS;10/12/2025;R$ 23,82;Poker;Estrela;App
ZD96PHU3CEW;17/11/2025;R$ 28,40;Poker;Superbet;Site
AJ9Z8FSPUT5;17/06/2025;R$ 86,88;Esportiva;Betano;App
RZWZHQPKTQ3;01/12/2025;R$ 8,92;Esportiva;Blaze;App
M4MLKJRBUZ7;19/07/2025;R$ 23,25;Esportiva;KTO;Site
NFAV27BZ76R;15/09/2025;R$ 26,31;Cassino;Pixbet;App
EUGLCFMUKRQ;19/12/2025;R$ 51,30;Esportiva;Pixbet;Site
GBY7QV92H2N;28/06/2025;R$ 24,31;Cassino;Betano;App
XRBU4PLJNJ7;22/09/2025;R$ 52,11;Cassino;Bet365;App
PEJX7BYG7ZB;18/06/2025;R$ 53,58;Esportiva;Superbet;App
7L7QQJXUK3Y;24/10/2025;R$ 75,78;Esportiva;Pixbet;App
JSK5PB7ZZY5;27/07/2025;R$ 46,87;Esportiva;Betano;App
NNKUVU4S4BM;28/08/2025;R$ 82,57;Cassino;Estrela;App
8FE8TAQXRUR;03/08/2025;R$ 98,04;Poker;Estrela;Site
EFT4YZ347MZ;09/11/2025;R$ 89,55;Cassino;Bet365;App
NG59WF48TZH;13/09/2025;R$ 67,83;Esportiva;Pixbet;App
2D8B4UTSWF3;27/11/2025;R$ 47,58;Cassino;Pixbet;App
E4LUKKA6AWD;11/09/2025;R$ 17,34;Cassino;Bet365;App
NQ4GBV5VZFM;18/10/2025;R$ 127,97;Cassino;Sportingbet;Site
SW5ZY39W5MU;04/11/2025;R$ 95,07;Bingo;Betano;App
YF82JHS5G8W;15/03/2025;R$ 91,91;Cassino;Sportingbet;Site
AGGU4W4M6HZ;01/03/2025;R$ 30,79;Cassino;Betano;App
WZNLK66MPYP;04/06/2025;R$ 146,84;Cassino;Estrela;App
MM64X7JB8EZ;27/07/2025;R$ 21,73;Esportiva;KTO;App
D67JYL59MTV;07/03/2025;R$ 21,96;Esportiva;Pixbet;App
CZJAUYPPQZ6;27/09/2025;R$ 18,77;Esportiva;KTO;Site
23RMSJSX9MD;01/10/2025;R$ 23,88;Esportiva;Blaze;App
Z43F64H9SLH;24/08/2025;R$ 81,40;Esportiva;KTO;App
7J8DFCLQRN5;23/05/2025;R$ 45,53;Cassino;Pixbet;Site
98YUDUKJXHY;09/07/2025;R$ 731,39;Cassino;Blaze;App
5KDPL8W82YD;22/09/2025;R$ 65,14;Cassino;Estrela;Site
G9XSS8SQ6AA;16/08/2025;R$ 30,72;Cassino;Betano;App
QDWVCG9TYC4;11/03/2025;R$ 102,42;Cassino;Blaze;App
DVYVABX5FBN;24/03/2025;R$ -49,42;Esportiva;Superbet;App
JJEF5KMJYAV;16/09/2025;R$ 18,40;Cassino;Pixbet;Site
SK4NJ5MYTBD;23/08/2025;R$ 123,34;Cassino;Superbet;Site
SCXUNNT72NH;17/05/2025;R$ 36,77;Esportiva;Betano;App
882ST9KM6NH;29/09/2025;R$ 117,58;Cassino;Bet365;Site
RVCAZRYR5KN;27/07/2025;R$ 169,99;Esportiva;Betano;App
J6ESKPQYB24;04/03/2025;R$ 75,91;Bingo;Blaze;App
S4KCA7H63HW;05/04/2025;R$ 27,34;Cassino;KTO;App
KES4T399LHR;15/04/2025;R$ 64,14;Poker;Blaze;Site
QZ6S8WRST4G;30/05/2025;R$ 49,10;Esportiva;Bet365;Site
66KZVW4G5UA;24/09/2025;R$ 53,08;Cassino;Superbet;App
KLP3BLZTXJW;08/11/2025;R$ 74,52;Esportiva;KTO;Site
4AGECYF6ZKJ;10/12/2025;R$ 61,35;Bingo;Blaze;App
UNMMZFTE7M7;16/04/2025;R$ 87,71;Esportiva;Blaze;App
VKV2A5ADZV9;13/09/2025;R$ 91,34;Esportiva;Pixbet;App
E55KKYSUE8W;02/12/2025;R$ 71,95;Cassino;Estrela;Site
Y6CDAFUTERM;05/06/2025;R$ 12,25;Poker;KTO;App
8RDCLGYAYFE;20/10/2025;R$ 118,67;Esportiva;Betano;App
633MYNW8B5C;18/03/2025;R$ 79,83;Esportiva;KTO;App
KHTSYGNE6YC;27/10/2025;R$ 52,60;Cassino;Superbet;App
P7PAW6A2XGN;21/09/2025;R$ 43,25;Esportiva;Superbet;App
T65DKC27HYD;18/12/2025;R$ 207,93;Esportiva;Estrela;App
L7827V7S3QZ;08/06/2025;R$ 114,91;Esportiva;Estrela;App
SV6AGVZVGLY;23/04/2025;R$ 153,67;Bingo;KTO;Site
ZXYRFWLVJGP;12/04/2025;R$ 121,60;Esportiva;Bet365;App
6AHTPPDMAPH;06/04/2025;R$ 54,63;Esportiva;Pixbet;App
B6LGP5NXWUK;09/06/2025;R$ 26,78;Poker;Sportingbet;App
YZ8ZVGHMH33;04/07/2025;R$ 39,62;Esportiva;Superbet;App
9J2DG7K8D69;10/05/2025;R$ 22,78;Esportiva;Estrela;Site
A6Y8638Y94T;24/04/2025;R$ 0,00;Poker;Estrela;App
ZZBEGHY9FCD;03/07/2025;R$ 185,49;Esportiva;KTO;App
H7SZ6UBBASA;09/06/2025;R$ 108,36;Esportiva;Superbet;App
MDPMR92NG4M;01/11/2025;R$ 83,37;Cassino;Blaze;Site
CNNYSNKN5SN;15/10/2025;R$ 16,72;Cassino;Superbet;App
Q2TZNLN26ZB;13/03/2025;R$ 200,33;Cassino;Bet365;Site
H4GDGPFUVY7;03/03/2025;R$ 200,36;Cassino;KTO;App
8ZN72T38UDP;02/08/2025;R$ 33,50;Esportiva;Estrela;App
TX898L2SEJQ;04/05/2025;R$ 129,89;Cassino;KTO;App
W9GW6XC8WWZ;14/07/2025;R$ 25,00;Esportiva;Blaze;App
H4NMB85XD5Y;22/10/2025;R$ 29,08;Bingo;KTO;App
SXD4Q6STY4F;08/07/2025;R$ 128,48;Cassino;Sportingbet;App
YCBKCBRD9E7;08/06/2025;R$ -61,71;Cassino;Superbet;App
WWVZFQ4VK6W;01/03/2025;R$ 7,94;Cassino;KTO;App
UGYT6A5A2TN;09/06/2025;R$ 88,35;Bingo;Estrela;App
XMC6WEQJJRC;24/08/2025;R$ 43,09;Poker;Superbet;App
4RUYHPNJTPA;08/08/2025;R$ 56,48;Bingo;Blaze;App
PPK2HW2EUZB;03/08/2025;R$ 17,81;Cassino;Blaze;App
9QP3QJG7FD5;15/07/2025;R$ 68,46;Cassino;Superbet;Site
UTF6FTT8F4K;25/07/2025;R$ 44,87;Esportiva;Blaze;Site
ARKZAPRK5RM;31/03/2025;R$ 65,65;Cassino;Superbet;App
HZRXQY2P4UL;29/09/2025;R$ 25,37;Bingo;Blaze;App
AN48EN4ATTM;22/06/2025;R$ 112,16;Cassino;KTO;App
7BLYXNKWL3E;09/09/2025;R$ 74,28;Poker;Estrela;Site
4TRX4SSL7YW;12/09/2025;R$ 85,24;Esportiva;Pixbet;App
HJ62GZEQAWF;20/06/2025;R$ 36,40;Cassino;KTO;App
CFPU8UPPK6D;20/06/2025;R$ 35,83;Poker;Sportingbet;Site
G65QJZ5BK5D;15/05/2025;R$ 20,36;Bingo;Estrela;App
7F4E7LWYNT2;18/12/2025;R$ 49,45;Bingo;KTO;App
7NRGGKF3HXH;01/04/2025;R$ 97,18;Cassino;Betano;Site
PCL3STPKVW6;14/09/2025;R$ 90,53;Esportiva;Superbet;App
D2UZQQ2FHWJ;11/07/2025;R$ 172,13;Esportiva;Betano;Site
AZ2FA9C3NGG;23/11/2025;R$ 17,51;Cassino;Bet365;App
352J672RS7L;22/06/2025;R$ 27,00;Esportiva;Blaze;Site
VBSPYFJ2UVA;13/10/2025;R$ 104,53;Esportiva;Blaze;Site
FWDRP2RASGN;22/08/2025;R$ 65,39;Esportiva;Bet365;Site
LVAZ75LYD7B;04/06/2025;R$ 9,56;Esportiva;Superbet;App
WBQXNS53Z3C;13/12/2025;R$ 65,86;Cassino;Blaze;App
URA3JKKJG88;09/09/2025;R$ 49,57;Bingo;Bet365;Site
E58SDW58U84;15/10/2025;R$ 160,68;Esportiva;Estrela;Site
AW9TWVSW6Y5;29/10/2025;R$ 49,45;Cassino;Bet365;App
8YBE5QDEWPT;30/07/2025;R$ 55,11;Cassino;Superbet;App
XTQ3GJ383PW;19/04/2025;R$ 42,52;Cassino;Blaze;App
87EQ6ETPPJW;04/10/2025;R$ 53,89;Poker;Blaze;Site
CCP8CM3JMA3;24/05/2025;R$ 26,84;Poker;Sportingbet;App
TTRGMVVF3YS;23/07/2025;R$ 28,94;Esportiva;Sportingbet;App
KVKYBCZVB6A;21/09/2025;R$ 36,07;Cassino;KTO;App
E6UUKFB5ASJ;17/05/2025;R$ 17,78;Esportiva;Betano;App
ARP3CTPTG77;04/11/2025;R$ 64,18;Poker;Estrela;App
M83MB6NRJQC;24/11/2025;R$ 17,14;Poker;Pixbet;Site
A3HT4P7JDLQ;11/09/2025;R$ 8,95;Esportiva;Bet365;App
JC6QUULJC42;08/09/2025;R$ 49,67;Bingo;Bet365;App
2D8B4UTSWF3;27/05/2025;R$ 170,09;Cassino;Betano;Site
KES4T399LHR;08/09/2025;R$ 37,54;Cassino;Betano;App
NUKSSSFTZZ8;06/06/2025;R$ 68,07;Esportiva;Estrela;App
95DK2TLKDLP;05/07/2025;R$ 7,24;Esportiva;Superbet;App
YK4XT7AXNEV;30/08/2025;R$ 52,00;Cassino;Blaze;Site
KHTJP7N9CQA;05/06/2025;R$ 20,70;Esportiva;KTO;Site
LC93LY4A7EE;29/08/2025;R$ 113,05;Bingo;Blaze;App
AJ9Z8FSPUT5;07/12/2025;R$ 58,12;Esportiva;KTO;App
5NSA5HCVMPP;21/05/2025;R$ 92,30;Cassino;KTO;Site
TCVPUEGCDLY;20/07/2025;R$ 99,31;Poker;KTO;App
EC3UM6FERJH;07/05/2025;R$ 124,25;Esportiva;Bet365;App
2CAGQNV6L79;18/05/2025;R$ 23,03;Esportiva;KTO;App
H4L9PM9SCWF;26/06/2025;R$ 86,02;Cassino;Sportingbet;App
7W8TM7U8JYV;30/03/2025;R$ 18,47;Esportiva;Blaze;App
L47D5R4XBRC;26/04/2025;R$ 7,23;Cassino;Estrela;App
A33NYXH2AMR;29/05/2025;R$ 51,21;Esportiva;Sportingbet;Site
6LZ73AXF5C9;03/06/2025;R$ 159,78;Esportiva;Estrela;Site
UXU84WAGZK4;27/03/2025;R$ 29,15;Esportiva;KTO;Site
TJN5ZCDFN26;26/06/2025;R$ 86,38;Esportiva;Betano;App
JKLS8CAW4B8;16/03/2025;R$ 224,45;Esportiva;Bet365;App
VQE889GH5BE;26/07/2025;R$ 22,62;Esportiva;KTO;App
8ZLA2FG76ZH;03/06/2025;R$ 48,91;Poker;Pixbet;App
FY48TBCF4FH;04/08/2025;R$ 300,13;Esportiva;Blaze;App
WRA5PZUCTAZ;12/11/2025;R$ 95,67;Esportiva;Bet365;App
RUSAJDUN8KH;12/10/2025;R$ 47,50;Bingo;Superbet;App
BS3T7LB2C2Z;23/11/2025;R$ 33,68;Bingo;Blaze;App
LBE4FZXNMMN;07/04/2025;R$ 86,35;Esportiva;KTO;App
FUTR3J8LTS5;05/07/2025;R$ 39,25;Esportiva;Sportingbet;Site
MSBCKHXPBS5;02/10/2025;R$ 103,74;Cassino;Bet365;App
NLS4GE2WRHQ;24/06/2025;R$ 56,32;Esportiva;Blaze;App
FKRRA5A6GYY;26/08/2025;R$ 18,99;Bingo;Sportingbet;App
5PT77HHGAYP;20/10/2025;R$ 47,58;Esportiva;Pixbet;Site
87EJTESU23S;18/12/2025;R$ 55,39;Cassino;Pixbet;App
TUMCXTLXAVZ;16/06/2025;R$ 139,42;Esportiva;Blaze;Site
DNM2UD8RZ9K;02/04/2025;R$ 40,12;Esportiva;KTO;App
JJB98Z89MGQ;04/04/2025;R$ 28,91;Cassino;Sportingbet;App
867AEKR8LGQ;19/03/2025;R$ 81,15;Esportiva;Estrela;App
B9VGHFAB2GL;20/10/2025;R$ 37,30;Cassino;Betano;App
PCL3STPKVW6;01/07/2025;R$ 41,35;Poker;Betano;App
HT6GVZWWZHD;05/11/2025;R$ 147,48;Cassino;Blaze;App
LY7KXAU9RWX;18/07/2025;R$ 14,84;Esportiva;Pixbet;App
MWQACUF2M42;27/04/2025;R$ 23,47;Cassino;Blaze;Site
6WDVK44LPGC;14/08/2025;R$ 34,74;Cassino;Pixbet;App
7FTFW3CDRTS;10/03/2025;R$ 113,39;Esportiva;KTO;Site
KLAJATQVXB7;20/11/2025;R$ 10,75;Cassino;Estrela;App
6FJFPE66LCP;11/07/2025;R$ 24,23;Esportiva;KTO;App
HEAB4ZDLHNY;22/09/2025;R$ 43,92;Cassino;Betano;App
7XJY4PUR5VB;29/06/2025;R$ 46,14;Esportiva;Pixbet;App
LVAZ75LYD7B;29/03/2025;R$ 23,06;Poker;Blaze;App
CL655GE5NXB;09/07/2025;R$ 70,86;Esportiva;Pixbet;App
5VK259TUDN3;05/11/2025;R$ 33,34;Esportiva;Sportingbet;App
KQQ43S4SBPU;12/05/2025;R$ 156,07;Bingo;Sportingbet;App
XY8YBNHHH56;06/05/2025;R$ 73,54;Cassino;Sportingbet;App
QE6JMLRUUWJ;24/09/2025;R$ 167,55;Esportiva;Estrela;App
5AGFQW8TPPU;06/07/2025;R$ 30,85;Poker;Blaze;App
KZT6TMPTAVZ;29/11/2025;R$ 52,79;Esportiva;Blaze;Site
WFMD3PVTBJD;08/08/2025;R$ 11,78;Esportiva;Pixbet;App
L5X3RT7NN7M;09/12/2025;R$ 62,81;Esportiva;Pixbet;App
6VSGLTFRECE;29/07/2025;R$ 56,73;Cassino;Bet365;App
68NY2ERLDN2;23/09/2025;R$ 80,64;Esportiva;KTO;Site
H68WAJQ2RXY;12/09/2025;R$ 80,25;Cassino;Superbet;App
NK3VEC32M5E;19/12/2025;R$ 23,19;Esportiva;KTO;App
HHGYA4KRHP2;15/03/2025;R$ 343,70;Esportiva;Superbet;App
9PT9BVUCB89;20/08/2025;R$ 118,97;Cassino;Bet365;App
49GXVQAB97Z;19/05/2025;R$ 36,46;Esportiva;Superbet;Site
9WA6RHM82VZ;12/03/2025;R$ 20,31;Cassino;Blaze;Site
6PYA837ZWKX;17/06/2025;R$ 12,42;Cassino;Bet365;App
HBDUVMEPPRB;15/06/2025;R$ 32,37;Cassino;Pixbet;App
ZZLHVV6KV69;15/10/2025;R$ 49,79;Cassino;Superbet;App
6Z72VEQHM35;19/05/2025;R$ 35,34;Esportiva;Bet365;Site
AKF4E3H6LLT;22/05/2025;R$ 34,01;Cassino;Pixbet;App
SYCWY9ATJHS;28/07/2025;R$ 94,46;Poker;KTO;App
BQ2CQHECTGZ;20/11/2025;R$ 10,96;Esportiva;Betano;Site
U8FNQRGMF5T;08/09/2025;R$ 63,69;Cassino;Estrela;Site
GHNM274JG4X;26/06/2025;R$ 69,20;Bingo;Sportingbet;Site
FBVKDNBQ4U7;10/08/2025;R$ 21,51;Cassino;Estrela;App
47VJHA2689F;14/10/2025;R$ 13,81;Esportiva;Estrela;Site
3KC584TBXWQ;09/10/2025;R$ 26,75;Bingo;KTO;Site
9KXVDAZJQ3B;19/05/2025;R$ -54,99;Esportiva;Bet365;App
QBX6U4W3L65;18/11/2025;R$ 34,13;Poker;KTO;Site
YHH5TNHJXF8;21/03/2025;R$ 41,87;Esportiva;Sportingbet;App
JBVSC4QUV4H;17/06/2025;R$ 65,67;Poker;Blaze;App
HMC7Z8MJ6VM;02/07/2025;R$ 36,33;Bingo;KTO;Site
NPBZTNMS6NP;28/04/2025;R$ 17,60;Poker;Betano;App
K65LE4YGURG;02/04/2025;R$ 76,77;Cassino;Pixbet;App
FN638FNARTG;21/05/2025;R$ 73,83;Esportiva;KTO;App
VTJU4SMKV6Q;27/09/2025;R$ 68,11;Cassino;Betano;App
8LU7N6REFEB;23/10/2025;R$ 44,87;Bingo;Pixbet;Site
4J297PX649B;19/06/2025;R$ 69,09;Cassino;Estrela;App
PN424ZXVHNY;26/06/2025;R$ 57,78;Esportiva;Betano;App
JSVLH8SG62A;15/07/2025;R$ 61,20;Cassino;Pixbet;App
TJE3B8KRK7N;11/08/2025;R$ 23,55;Esportiva;Betano;Site
GBY7QV92H2N;31/10/2025;R$ 8,56;Esportiva;Bet365;App
MM2AMTB3N4E;03/09/2025;R$ 67,12;Esportiva;Betano;App
TD24APPZ459;10/12/2025;R$ 26,54;Bingo;KTO;App
AXXGZFH39J7;01/10/2025;R$ 101,07;Poker;Bet365;App
V54AE9PZKT5;03/10/2025;R$ 29,39;Cassino;Pixbet;App
KVA886G3U9A;29/09/2025;R$ 22,18;Poker;Sportingbet;App
AY7BRRVPLQ5;17/08/2025;R$ 64,09;Esportiva;Bet365;App
3L2NFKQKBPL;02/10/2025;R$ 67,27;Cassino;Blaze;Site
ED8DHMCSTBR;23/04/2025;R$ 53,16;Poker;Bet365;App
DY76WZ6H2D2;22/06/2025;R$ 57,27;Esportiva;Sportingbet;App
MU9UJPL76E8;12/06/2025;R$ 46,47;Bingo;Bet365;App
VUYH6KJCYCQ;28/04/2025;R$ 54,87;Cassino;KTO;Site
JKVPWXGBZFG;28/07/2025;R$ 51,21;Esportiva;Betano;App
V8YEB8FHM7D;13/08/2025;R$ 183,04;Esportiva;Superbet;App
V53Y3A4VDQY;21/05/2025;R$ 49,18;Poker;KTO;App
LYPXF8KTXWT;10/05/2025;R$ 94,79;Cassino;Superbet;App
P339SKYT3R7;23/06/2025;R$ 30,67;Esportiva;Blaze;Site
PVPGGBMDPR3;31/05/2025;R$ 76,18;Esportiva;Betano;Site
CWP2PVN734X;04/05/2025;R$ 165,36;Cassino;Pixbet;App
T5YB2VEZZFH;17/06/2025;R$ 84,89;Esportiva;Superbet;App
YTQPAFBJS7X;07/05/2025;R$ 95,50;Esportiva;KTO;App
JAT38ZCNQM2;04/07/2025;R$ 166,17;Esportiva;Sportingbet;App
AQYK5M6HT2B;05/09/2025;R$ 43,64;Esportiva;Bet365;Site
LXAENGVWWHH;01/10/2025;R$ 51,00;Cassino;Superbet;App
KNW6BDKRB5G;22/11/2025;R$ 251,65;Esportiva;Bet365;App
RVXG3HWWZY9;23/03/2025;R$ 36,44;Cassino;Pixbet;App
CS68YY89R6U;27/07/2025;R$ 32,27;Bingo;KTO;Site
6L55WKDHVG6;10/10/2025;R$ 30,49;Esportiva;Pixbet;App
VEG3JZEZB8C;02/10/2025;R$ 9,05;Cassino;Betano;Site
B9VGHFAB2GL;07/09/2025;R$ 17,70;Esportiva;Estrela;App
N7VJQRBLXKV;02/12/2025;R$ 85,53;Esportiva;Pixbet;Site
775LVJWJZS5;17/06/2025;R$ 58,29;Bingo;Pixbet;App
637W8NJ49Y9;07/09/2025;R$ 61,35;Poker;Superbet;Site
52TCXACDXS9;17/12/2025;R$ 18,81;Esportiva;Betano;App
H234VJDW6SJ;15/03/2025;R$ 79,36;Esportiva;Sportingbet;App
B4V938HK5HB;19/04/2025;R$ 67,63;Esportiva;KTO;App
GJAV7YQPKEV;19/06/2025;R$ 38,64;Esportiva;Sportingbet;App
XG6VJRZH3C2;07/08/2025;R$ 40,45;Poker;Betano;App
AN48EN4ATTM;16/04/2025;R$ 112,62;Cassino;Superbet;Site
4SRJUD4TUA2;04/10/2025;R$ 47,78;Esportiva;Bet365;Site
4TRX4SSL7YW;15/04/2025;R$ 24,87;Esportiva;KTO;App
9TA7AF9JYNR;06/07/2025;R$ 49,70;Poker;Blaze;App
LFC3B43E58Q;03/04/2025;R$ 22,19;Esportiva;Blaze;App
C6VGKG98CY8;24/07/2025;R$ 25,07;Bingo;Bet365;App
