cpf;dt_transacao;valor_aposta;modalidade;casa_aposta;canal
gez.x39f.ruh3;2025-11-11 00:00:00;12.49;Poker;Betano;App
QFAC-R3YF-SKS;2025-11-17;11.70;Bingo;Betano;App
vf2m3yacems;2025-09-05 00:00:00;45.61;Cassino;KTO;site
uv6.sz92.l9qx;04-11-2025;37.34;Poker;Bet365;site
an48en4attm;2025-08-24;89.40;Esportiva;Betano;app
 5zc.aaaw.8ryu;14/08/2025;169,05;cassino;Betano;Site
zkj.yc32.c5rv;2025-06-28 00:00:00;49.01;BINGO;Estrela;site
n44.k3c9.2byr;2025-10-23;31,42;POKER;Estrela;App
DXZB-GJ85-W53;2025-09-06 00:00:00;95,82;cassino;Estrela;App
nfz3yl9t2s8;17/07/2025;108.36;cassino;Bet365;app
hdn.c2cg.dk9t;2025-06-30 00:00:00;6.25;BINGO;KTO;app
klbsc283fwp;2025-06-04;69.63;ESPORTIVA;Estrela;app
SFMN-QRWC-H2Q;2025-04-27;47.47;Bingo;Blaze;App
9nn.pnd2.hm3c;2025-06-13 00:00:00;36.27;Poker;Estrela;app
mtk.dl4n.3ycx;12/06/2025;24,71;Cassino;Blaze;App
bjq.7bb9.ktts;2025-09-29;65.22;Cassino;Estrela;Site
PNB6-DR9W-D7V;15/06/2025;44,97;POKER;Bet365;app
qyucx4dcl8w;2025-03-21;R$ 20,70;Poker;KTO;site
ncd.nc9q.av2v;16/10/2025;R$ 51,57;Esportiva;Pixbet;App
fgf.3d76.nyfe;22-04-2025;163,78;esportiva;Sportingbet;app
xm8njnwu6lu;2025-08-14 00:00:00;15.64;Bingo;Blaze;App
XFFD-UURF-3TZ;2025-06-09 00:00:00;29.99;Esportiva;Blaze;App
vq2.wp7k.xgdw;2025-03-08;30.36;ESPORTIVA;KTO;Site
BHWQ-ZHHN-3S2;08-04-2025;48.86;esportiva;Sportingbet;Site
Y9E5-NSCQ-KH5;2025-08-02 00:00:00;58.13;cassino;Betano;Site
agd9cwy99v3;06/06/2025;19.07;cassino;Bet365;App
lyr.kyms.c667;2025-06-21 00:00:00;10,33;Esportiva;Pixbet;Site
5vy.rn8a.dzkh;2025-11-22 00:00:00;61.80;CASSINO;Sportingbet;App
rlmhgx7jq5e;2025-03-25 00:00:00;29.71;Cassino;Pixbet;site
ZKJY-C32C-5RV;21/03/2025;114.92;POKER;Bet365;App
e6n.fl52.dekt;21-05-2025;16.05;ESPORTIVA;Betano;site
v5g.fhkh.7xak;11-05-2025;18.54;poker;Pixbet;Site
e3a.bkk3.3sd3;2025-09-08 00:00:00;R$ 28,08;Cassino;Superbet;App
grabwx8vdua;2025-09-28;R$ 133,76;Cassino;Betano;site
8xtrmwvtq94;15-11-2025;R$ 30,60;Esportiva;Pixbet;site
fena6b2jkhm;07-10-2025;25.32;Esportiva;Blaze;Site
UR5F-6LJ8-WPL;2025-06-07;48.53;ESPORTIVA;Sportingbet;App
m6c.jesz.3nwc;2025-07-09 00:00:00;20,04;poker;Betano;App
HFKE-M5N5-2RD;2025-12-03 00:00:00;59,24;cassino;Estrela;app
p7yf2aqc238;2025-03-15 00:00:00;99.61;ESPORTIVA;Blaze;App
 fu8.f32k.e23y;09/04/2025;R$ 38,97;POKER;KTO;Site
yul.9vq2.h8zw;2025-09-13;143.90;ESPORTIVA;Betano;site
dtq2pphrcun;2025-06-14;21,58;POKER;KTO;App
s5tbk9v5u9v;2025-07-07 00:00:00;28.07;Cassino;Pixbet;App
XTQ3-GJ38-3PW;14/05/2025;59.27;Poker;Bet365;site
ear24mcu3bp;2025-08-06 00:00:00;84.47;ESPORTIVA;KTO;App
JTU9-BP6X-T98;2025-08-15 00:00:00;100.28;esportiva;Superbet;app
4xg.ltyv.fcs4;2025-08-13 00:00:00;21.04;esportiva;Blaze;app
4DYV-V3F2-24J;2025-04-16 00:00:00;34.85;CASSINO;Sportingbet;app
ZHZU-4RHN-TFJ;2025-11-02 00:00:00;70,19;BINGO;Bet365;App
DVD2-PEJB-PE4;2025-04-23;61.73;Cassino;Betano;App
 9vu.r7pr.cggb;06/10/2025;71.87;cassino;Betano;Site
 rg3.rqjj.6dm5;2025-04-16;11.61;ESPORTIVA;Sportingbet;Site
 req3vcw3qgf;2025-04-11 00:00:00;15.06;cassino;Blaze;app
4su.abnd.p6qz;2025-08-11;39.03;esportiva;Pixbet;app
u5wglqu65yz;2025-09-10;37,59;Cassino;Pixbet;app
AGPZ-QAG9-9N3;2025-06-01 00:00:00;30.58;Esportiva;Pixbet;Site
wya.6mwr.mnhv;2025-08-27 00:00:00;77.00;ESPORTIVA;KTO;site
hvf.tux6.yjgp;2025-06-24;R$ 132,29;esportiva;Blaze;App
 rtf.lyan.s7c6;22/08/2025;155.18;cassino;KTO;App
wzfa9m8cdud;2025-07-07 00:00:00;57,86;poker;Bet365;App
PVPP-BR75-3CE;04/03/2025;25,72;Cassino;Blaze;Site
xc2.d73e.8kcj;15-04-2025;37.94;Cassino;Pixbet;app
s84.eq5l.r8my;25-11-2025;6.92;Esportiva;KTO;App
j5rudb2klp3;2025-07-11;-171.92;Esportiva;KTO;Site
2c9.qmf4.fqhq;13-07-2025;44.57;Esportiva;Blaze;App
tmp.hd8k.aadn;2025-08-10 00:00:00;94.72;Cassino;Sportingbet;app
je8.wtrb.6vt9;26-03-2025;12,15;Poker;Sportingbet;App
58slyrwzyh2;2025-11-25 00:00:00;27.81;CASSINO;Pixbet;site
nkz.nl3x.gqgr;02/12/2025;184.70;Esportiva;Estrela;app
XQWT-2HAN-4D5;2025-04-10;57.83;cassino;Bet365;app
AUF6-GTYK-YZW;2025-05-08 00:00:00;35.50;Cassino;Betano;App
j3t.262y.fzsg;2025-11-04;17.58;esportiva;Sportingbet;Site
gj3whr7gl6x;11/03/2025;18.14;CASSINO;Betano;app
aj9.z8fs.put5;07/10/2025;R$ 26,05;ESPORTIVA;Estrela;site
744.lyjh.alkb;2025-10-02 00:00:00;25.30;cassino;KTO;Site
55p.ak2w.jteg;27/09/2025;18.11;esportiva;Estrela;App
qgpjema2bdk;10-09-2025;132.26;ESPORTIVA;Superbet;app
dcyhq226gy8;30-08-2025;24,43;Bingo;Sportingbet;site
q7524cmjanb;2025-07-10 00:00:00;34.54;Poker;Pixbet;site
TSV5-QLAU-SQC;2025-08-12;12.80;Cassino;Blaze;App
QPZN-TUVF-VEY;2025-06-07;22.68;Bingo;Pixbet;App
G5U7-XV95-BAU;2025-07-08;95.38;Cassino;Bet365;App
k9a.sypa.x83c;27/11/2025;58.64;ESPORTIVA;Superbet;Site
l9pt2cyuw8r;21/11/2025;98.66;ESPORTIVA;KTO;Site
7ftfw3cdrts;2025-08-10 00:00:00;117,17;esportiva;Pixbet;app
 ju2645uhast;2025-10-07;98.81;Cassino;Blaze;site
tl4ypkahbag;2025-03-19;12.95;Poker;KTO;App
bpy.8nre.2wun;2025-07-25 00:00:00;R$ 120,69;ESPORTIVA;Sportingbet;App
U7T9-5EDC-R6C;2025-10-23 00:00:00;38,03;Poker;Betano;site
l78.27v7.s3qz;29-11-2025;119,14;cassino;Betano;App
S4MV-PFS7-N5W;19-04-2025;56.93;Bingo;Betano;App
n5gbde4gktx;2025-10-20;72.86;ESPORTIVA;Sportingbet;site
KLBS-C283-FWP;2025-11-29;19,80;ESPORTIVA;Pixbet;site
8nq.zrxq.bf8r;25/09/2025;37.16;esportiva;Sportingbet;App
gs8.webk.lngs;2025-12-10 00:00:00;23,82;Poker;Estrela;app
zd96phu3cew;17/11/2025;28.40;poker;Superbet;site
aj9.z8fs.put5;17/06/2025;R$ 86,88;esportiva;Betano;app
rzw.zhqp.ktq3;2025-12-01 00:00:00;8,92;Esportiva;Blaze;App
m4m.lkjr.buz7;19-07-2025;23,25;Esportiva;KTO;site
nfa.v27b.z76r;2025-09-15 00:00:00;26,31;CASSINO;Pixbet;App
eug.lcfm.ukrq;2025-12-19 00:00:00;51.30;Esportiva;Pixbet;Site
gby7qv92h2n;2025-06-28;24.31;CASSINO;Betano;app
 xrb.u4pl.jnj7;22/09/2025;52.11;Cassino;Bet365;app
pej.x7by.g7zb;2025-06-18;53.58;esportiva;Superbet;app
7l7.qqjx.uk3y;2025-10-24;75,78;Esportiva;Pixbet;App
jsk.5pb7.zzy5;27/07/2025;46,87;ESPORTIVA;Betano;App
nnkuvu4s4bm;2025-08-28 00:00:00;82.57;Cassino;Estrela;App
8fe8taqxrur;2025-08-03 00:00:00;98.04;POKER;Estrela;site
eft.4yz3.47mz;2025-11-09;89.55;Cassino;Bet365;app
ng59wf48tzh;13/09/2025;67.83;esportiva;Pixbet;app
2d8.b4ut.swf3;2025-11-27;47,58;cassino;Pixbet;app
e4lukka6awd;2025-09-11;17.34;CASSINO;Bet365;App
nq4gbv5vzfm;2025-10-18 00:00:00;R$ 127,97;CASSINO;Sportingbet;site
sw5.zy39.w5mu;2025-11-04 00:00:00;95.07;Bingo;Betano;App
yf82jhs5g8w;15/03/2025;R$ 91,91;CASSINO;Sportingbet;site
agg.u4w4.m6hz;2025-03-01;30.79;cassino;Betano;app
wzn.lk66.mpyp;04-06-2025;146.84;Cassino;Estrela;App
mm6.4x7j.b8ez;2025-07-27 00:00:00;21.73;Esportiva;KTO;App
d67jyl59mtv;2025-03-07;21.96;ESPORTIVA;Pixbet;app
CZJA-UYPP-QZ6;2025-09-27;18.77;esportiva;KTO;Site
23RM-SJSX-9MD;2025-10-01;23,88;esportiva;Blaze;app
z43.f64h.9slh;24-08-2025;81,40;Esportiva;KTO;app
7J8D-FCLQ-RN5;23/05/2025;45.53;cassino;Pixbet;Site
 98YU-DUKJ-XHY;2025-07-09 00:00:00;R$ 731,39;CASSINO;Blaze;App
5kd.pl8w.82yd;2025-09-22;R$ 65,14;cassino;Estrela;Site
G9XS-S8SQ-6AA;16-08-2025;30.72;CASSINO;Betano;app
qdw.vcg9.tyc4;11/03/2025;102,42;CASSINO;Blaze;App
dvy.vabx.5fbn;24/03/2025;-49,42;ESPORTIVA;Superbet;App
jje.f5km.jyav;2025-09-16 00:00:00;18.40;Cassino;Pixbet;site
sk4.nj5m.ytbd;23/08/2025;123,34;cassino;Superbet;Site
scxunnt72nh;17/05/2025;36.77;esportiva;Betano;app
882.st9k.m6nh;2025-09-29;117.58;cassino;Bet365;Site
rvc.azry.r5kn;2025-07-27 00:00:00;169.99;Esportiva;Betano;app
J6ES-KPQY-B24;04/03/2025;R$ 75,91;Bingo;Blaze;App
s4k.ca7h.63hw;05/04/2025;27.34;CASSINO;KTO;app
kes4t399lhr;2025-04-15 00:00:00;64.14;POKER;Blaze;Site
QZ6S-8WRS-T4G;30/05/2025;49.10;Esportiva;Bet365;site
66k.zvw4.g5ua;24-09-2025;53,08;Cassino;Superbet;app
KLP3-BLZT-XJW;2025-11-08;74.52;Esportiva;KTO;site
 4agecyf6zkj;2025-12-10 00:00:00;61.35;Bingo;Blaze;app
UNMM-ZFTE-7M7;16/04/2025;87.71;esportiva;Blaze;App
vkv.2a5a.dzv9;13/09/2025;91,34;ESPORTIVA;Pixbet;app
e55kkysue8w;2025-12-02 00:00:00;71,95;CASSINO;Estrela;Site
y6c.dafu.term;2025-06-05 00:00:00;12,25;poker;KTO;App
8rd.clgy.ayfe;20-10-2025;118.67;ESPORTIVA;Betano;app
633.mynw.8b5c;2025-03-18 00:00:00;79.83;Esportiva;KTO;app
KHTS-YGNE-6YC;27/10/2025;52.60;cassino;Superbet;App
P7PA-W6A2-XGN;2025-09-21;43.25;esportiva;Superbet;App
t65.dkc2.7hyd;2025-12-18 00:00:00;R$ 207,93;esportiva;Estrela;App
l7827v7s3qz;08/06/2025;114.91;Esportiva;Estrela;app
sv6agvzvgly;23/04/2025;153.67;Bingo;KTO;site
zxy.rfwl.vjgp;12/04/2025;121,60;Esportiva;Bet365;App
6ah.tppd.maph;06/04/2025;54,63;esportiva;Pixbet;App
B6LG-P5NX-WUK;09-06-2025;26.78;poker;Sportingbet;app
YZ8Z-VGHM-H33;2025-07-04 00:00:00;39,62;Esportiva;Superbet;app
9j2.dg7k.8d69;2025-05-10 00:00:00;22,78;Esportiva;Estrela;Site
a6y.8638.y94t;24/04/2025;0.00;Poker;Estrela;app
zzb.eghy.9fcd;2025-07-03;185.49;esportiva;KTO;app
h7sz6ubbasa;2025-06-09 00:00:00;108.36;Esportiva;Superbet;App
mdp.mr92.ng4m;01/11/2025;R$ 83,37;cassino;Blaze;Site
cnnysnkn5sn;2025-10-15 00:00:00;16.72;cassino;Superbet;app
q2t.znln.26zb;13-03-2025;200.33;Cassino;Bet365;Site
h4g.dgpf.uvy7;2025-03-03 00:00:00;200,36;CASSINO;KTO;App
 8zn72t38udp;02/08/2025;R$ 33,50;esportiva;Estrela;App
tx8.98l2.sejq;2025-05-04;129.89;cassino;KTO;App
w9g.w6xc.8wwz;2025-07-14;25.00;ESPORTIVA;Blaze;App
h4nmb85xd5y;22-10-2025;29,08;bingo;KTO;app
sxd.4q6s.ty4f;2025-07-08 00:00:00;128,48;Cassino;Sportingbet;app
YCBK-CBRD-9E7;2025-06-08;-61.71;Cassino;Superbet;app
wwv.zfq4.vk6w;01-03-2025;7.94;Cassino;KTO;App
ugy.t6a5.a2tn;09/06/2025;88.35;Bingo;Estrela;App
xmc6weqjjrc;2025-08-24 00:00:00;43.09;poker;Superbet;app
4RUY-HPNJ-TPA;2025-08-08;56,48;bingo;Blaze;app
 ppk2hw2euzb;2025-08-03 00:00:00;17.81;cassino;Blaze;app
9qp3qjg7fd5;2025-07-15 00:00:00;68,46;CASSINO;Superbet;site
utf.6ftt.8f4k;2025-07-25 00:00:00;44,87;esportiva;Blaze;site
arkzaprk5rm;2025-03-31;65.65;cassino;Superbet;app
hzrxqy2p4ul;29-09-2025;25.37;Bingo;Blaze;App
an48en4attm;22/06/2025;R$ 112,16;CASSINO;KTO;app
7bl.yxnk.wl3e;2025-09-09;74,28;Poker;Estrela;site
4TRX-4SSL-7YW;2025-09-12;85.24;esportiva;Pixbet;app
hj6.2gze.qawf;20-06-2025;36.40;CASSINO;KTO;App
CFPU-8UPP-K6D;20-06-2025;35.83;POKER;Sportingbet;Site
g65.qjz5.bk5d;2025-05-15 00:00:00;20,36;bingo;Estrela;app
7f4e7lwynt2;2025-12-18 00:00:00;49.45;bingo;KTO;app
7nrggkf3hxh;01-04-2025;97.18;CASSINO;Betano;site
pcl.3stp.kvw6;14/09/2025;90.53;ESPORTIVA;Superbet;app
d2uzqq2fhwj;11/07/2025;172.13;esportiva;Betano;Site
az2.fa9c.3ngg;2025-11-23 00:00:00;17.51;Cassino;Bet365;App
352J-672R-S7L;2025-06-22;27.00;esportiva;Blaze;site
VBSP-YFJ2-UVA;2025-10-13 00:00:00;104.53;ESPORTIVA;Blaze;Site
 fwd.rp2r.asgn;2025-08-22 00:00:00;65.39;Esportiva;Bet365;site
lva.z75l.yd7b;2025-06-04;9.56;esportiva;Superbet;app
wbqxns53z3c;2025-12-13;65.86;Cassino;Blaze;app
ura.3jkk.jg88;2025-09-09 00:00:00;49.57;Bingo;Bet365;site
e58sdw58u84;2025-10-15 00:00:00;160.68;Esportiva;Estrela;site
aw9.twvs.w6y5;2025-10-29;49.45;CASSINO;Bet365;app
8yb.e5qd.ewpt;30/07/2025;55.11;CASSINO;Superbet;app
XTQ3-GJ38-3PW;19-04-2025;42.52;Cassino;Blaze;App
 87EQ-6ETP-PJW;04/10/2025;53.89;poker;Blaze;site
CCP8-CM3J-MA3;24/05/2025;26.84;Poker;Sportingbet;app
ttr.gmvv.f3ys;23-07-2025;28,94;esportiva;Sportingbet;app
kvkybczvb6a;2025-09-21;R$ 36,07;Cassino;KTO;app
e6u.ukfb.5asj;2025-05-17;17.78;Esportiva;Betano;App
arp.3ctp.tg77;04-11-2025;64.18;poker;Estrela;App
m83mb6nrjqc;2025-11-24;17.14;Poker;Pixbet;site
a3ht4p7jdlq;2025-09-11 00:00:00;8,95;esportiva;Bet365;app
jc6.quul.jc42;2025-09-08 00:00:00;49.67;BINGO;Bet365;app
2d8.b4ut.swf3;2025-05-27;170.09;CASSINO;Betano;site
kes.4t39.9lhr;08/09/2025;37.54;CASSINO;Betano;App
NUKS-SSFT-ZZ8;06-06-2025;68.07;Esportiva;Estrela;App
95dk2tlkdlp;2025-07-05;7.24;ESPORTIVA;Superbet;app
YK4X-T7AX-NEV;2025-08-30 00:00:00;52.00;Cassino;Blaze;site
kht.jp7n.9cqa;2025-06-05;20,70;Esportiva;KTO;site
LC93-LY4A-7EE;2025-08-29 00:00:00;113,05;bingo;Blaze;App
AJ9Z-8FSP-UT5;07/12/2025;R$ 58,12;ESPORTIVA;KTO;app
5nsa5hcvmpp;2025-05-21 00:00:00;92.30;cassino;KTO;site
tcvpuegcdly;2025-07-20;99.31;Poker;KTO;App
ec3.um6f.erjh;2025-05-07;124.25;Esportiva;Bet365;App
2CAG-QNV6-L79;2025-05-18;23.03;Esportiva;KTO;app
 h4l9pm9scwf;2025-06-26;86,02;Cassino;Sportingbet;app
7w8.tm7u.8jyv;2025-03-30 00:00:00;18.47;ESPORTIVA;Blaze;App
l47d5r4xbrc;26-04-2025;7.23;CASSINO;Estrela;App
A33N-YXH2-AMR;29/05/2025;51.21;esportiva;Sportingbet;Site
6lz73axf5c9;03/06/2025;159,78;esportiva;Estrela;site
uxu.84wa.gzk4;2025-03-27;29.15;esportiva;KTO;site
 TJN5-ZCDF-N26;2025-06-26 00:00:00;86,38;Esportiva;Betano;app
JKLS-8CAW-4B8;16/03/2025;224,45;esportiva;Bet365;App
VQE8-89GH-5BE;2025-07-26 00:00:00;22,62;Esportiva;KTO;App
8ZLA-2FG7-6ZH;2025-06-03;48.91;Poker;Pixbet;app
FY48-TBCF-4FH;2025-08-04 00:00:00;R$ 300,13;Esportiva;Blaze;app
wra.5pzu.ctaz;2025-11-12;95,67;esportiva;Bet365;App
rus.ajdu.n8kh;2025-10-12 00:00:00;R$ 47,50;BINGO;Superbet;App
bs3.t7lb.2c2z;2025-11-23 00:00:00;33,68;Bingo;Blaze;app
 lbe4fzxnmmn;07/04/2025;86.35;Esportiva;KTO;App
futr3j8lts5;05/07/2025;39,25;Esportiva;Sportingbet;Site
msbckhxpbs5;2025-10-02 00:00:00;103.74;CASSINO;Bet365;App
nls.4ge2.wrhq;24/06/2025;56,32;ESPORTIVA;Blaze;app
FKRR-A5A6-GYY;2025-08-26;R$ 18,99;bingo;Sportingbet;app
5pt.77hh.gayp;20/10/2025;47.58;esportiva;Pixbet;site
87EJ-TESU-23S;2025-12-18 00:00:00;55,39;CASSINO;Pixbet;app
tum.cxtl.xavz;16/06/2025;139.42;ESPORTIVA;Blaze;Site
dnm2ud8rz9k;02-04-2025;40,12;ESPORTIVA;KTO;app
jjb.98z8.9mgq;2025-04-04 00:00:00;28.91;cassino;Sportingbet;app
867aekr8lgq;2025-03-19 00:00:00;81.15;Esportiva;Estrela;App
b9vghfab2gl;2025-10-20 00:00:00;37,30;cassino;Betano;App
pcl.3stp.kvw6;01-07-2025;R$ 41,35;POKER;Betano;app
ht6.gvzw.wzhd;05/11/2025;147,48;Cassino;Blaze;App
LY7K-XAU9-RWX;18/07/2025;14.84;esportiva;Pixbet;app
mwq.acuf.2m42;2025-04-27 00:00:00;23.47;Cassino;Blaze;site
6wdvk44lpgc;14-08-2025;34.74;Cassino;Pixbet;App
7ft.fw3c.drts;10/03/2025;113.39;Esportiva;KTO;Site
 kla.jatq.vxb7;2025-11-20;10.75;cassino;Estrela;App
 6fjfpe66lcp;2025-07-11 00:00:00;24.23;Esportiva;KTO;App
heab4zdlhny;2025-09-22 00:00:00;43.92;Cassino;Betano;app
7XJY-4PUR-5VB;2025-06-29 00:00:00;46.14;Esportiva;Pixbet;App
lva.z75l.yd7b;29/03/2025;23.06;poker;Blaze;app
cl655ge5nxb;09/07/2025;70.86;Esportiva;Pixbet;App
 5vk.259t.udn3;2025-11-05;33.34;Esportiva;Sportingbet;app
KQQ4-3S4S-BPU;12/05/2025;156.07;Bingo;Sportingbet;App
xy8.ybnh.hh56;2025-05-06 00:00:00;73.54;cassino;Sportingbet;App
QE6J-MLRU-UWJ;2025-09-24;167,55;Esportiva;Estrela;App
5agfqw8tppu;2025-07-06;30.85;Poker;Blaze;App
kzt6tmptavz;29/11/2025;52.79;Esportiva;Blaze;site
wfm.d3pv.tbjd;2025-08-08;11.78;esportiva;Pixbet;App
l5x.3rt7.nn7m;2025-12-09;62,81;ESPORTIVA;Pixbet;App
6VSG-LTFR-ECE;29/07/2025;56.73;Cassino;Bet365;app
68ny2erldn2;2025-09-23;80.64;esportiva;KTO;site
H68W-AJQ2-RXY;2025-09-12;R$ 80,25;Cassino;Superbet;app
nk3vec32m5e;2025-12-19;23.19;ESPORTIVA;KTO;App
HHGY-A4KR-HP2;2025-03-15 00:00:00;343.70;Esportiva;Superbet;app
9pt.9bvu.cb89;20/08/2025;118.97;cassino;Bet365;app
 49g.xvqa.b97z;2025-05-19;36,46;esportiva;Superbet;site
 9wa6rhm82vz;2025-03-12 00:00:00;20.31;cassino;Blaze;Site
6PYA-837Z-WKX;17/06/2025;12.42;Cassino;Bet365;App
hbd.uvme.pprb;15/06/2025;32.37;cassino;Pixbet;app
ZZLH-VV6K-V69;15-10-2025;49,79;Cassino;Superbet;app
6z72veqhm35;2025-05-19 00:00:00;35,34;Esportiva;Bet365;site
AKF4-E3H6-LLT;2025-05-22;34.01;cassino;Pixbet;app
sycwy9atjhs;2025-07-28;94.46;Poker;KTO;App
bq2cqhectgz;2025-11-20 00:00:00;10.96;esportiva;Betano;site
U8FN-QRGM-F5T;2025-09-08;63.69;Cassino;Estrela;Site
ghn.m274.jg4x;26/06/2025;69,20;Bingo;Sportingbet;site
fbvkdnbq4u7;2025-08-10;21.51;Cassino;Estrela;App
47vjha2689f;14/10/2025;13.81;ESPORTIVA;Estrela;Site
3KC5-84TB-XWQ;2025-10-09;26.75;Bingo;KTO;site
9kx.vdaz.jq3b;19/05/2025;-54,99;esportiva;Bet365;app
 qbx.6u4w.3l65;2025-11-18 00:00:00;34.13;Poker;KTO;site
yhh.5tnh.jxf8;2025-03-21 00:00:00;R$ 41,87;Esportiva;Sportingbet;App
jbv.sc4q.uv4h;2025-06-17 00:00:00;R$ 65,67;Poker;Blaze;app
hmc7z8mj6vm;2025-07-02;36.33;Bingo;KTO;site
npbztnms6np;28-04-2025;17.60;POKER;Betano;App
k65le4ygurg;02-04-2025;76.77;cassino;Pixbet;App
fn638fnartg;2025-05-21 00:00:00;73,83;esportiva;KTO;app
vtju4smkv6q;2025-09-27 00:00:00;68.11;CASSINO;Betano;App
8lu.7n6r.efeb;23-10-2025;44.87;Bingo;Pixbet;site
4j2.97px.649b;19-06-2025;69.09;CASSINO;Estrela;App
pn4.24zx.vhny;26/06/2025;57.78;ESPORTIVA;Betano;app
jsv.lh8s.g62a;15-07-2025;61.20;cassino;Pixbet;App
tje.3b8k.rk7n;2025-08-11 00:00:00;23.55;Esportiva;Betano;site
GBY7-QV92-H2N;31-10-2025;8.56;esportiva;Bet365;app
MM2A-MTB3-N4E;2025-09-03 00:00:00;67,12;ESPORTIVA;Betano;app
td2.4app.z459;2025-12-10;26.54;Bingo;KTO;App
axxgzfh39j7;2025-10-01 00:00:00;101,07;poker;Bet365;app
v54ae9pzkt5;2025-10-03;29.39;cassino;Pixbet;App
KVA8-86G3-U9A;29/09/2025;22,18;POKER;Sportingbet;App
ay7.brrv.plq5;17/08/2025;64.09;esportiva;Bet365;app
3l2.nfkq.kbpl;2025-10-02;67.27;Cassino;Blaze;Site
ed8.dhmc.stbr;23/04/2025;53.16;poker;Bet365;App
DY76-WZ6H-2D2;22-06-2025;R$ 57,27;ESPORTIVA;Sportingbet;app
mu9.ujpl.76e8;12-06-2025;46.47;Bingo;Bet365;App
vuyh6kjcycq;2025-04-28 00:00:00;54,87;cassino;KTO;site
JKVP-WXGB-ZFG;28/07/2025;R$ 51,21;ESPORTIVA;Betano;app
V8YE-B8FH-M7D;2025-08-13 00:00:00;183.04;Esportiva;Superbet;App
v53.y3a4.vdqy;21/05/2025;49.18;Poker;KTO;App
lyp.xf8k.txwt;10/05/2025;94,79;CASSINO;Superbet;app
p339skyt3r7;23/06/2025;30.67;esportiva;Blaze;Site
pvp.ggbm.dpr3;31-05-2025;76,18;esportiva;Betano;site
cwp.2pvn.734x;2025-05-04;165,36;Cassino;Pixbet;app
t5y.b2ve.zzfh;17/06/2025;84.89;esportiva;Superbet;app
ytq.pafb.js7x;2025-05-07;95.50;ESPORTIVA;KTO;app
jat.38zc.nqm2;2025-07-04 00:00:00;166.17;ESPORTIVA;Sportingbet;App
aqyk5m6ht2b;2025-09-05 00:00:00;43,64;Esportiva;Bet365;Site
LXAE-NGVW-WHH;2025-10-01 00:00:00;R$ 51,00;cassino;Superbet;App
knw6bdkrb5g;2025-11-22;251.65;Esportiva;Bet365;app
rvxg3hwwzy9;2025-03-23 00:00:00;36.44;CASSINO;Pixbet;App
cs6.8yy8.9r6u;2025-07-27 00:00:00;32.27;Bingo;KTO;site
6L55-WKDH-VG6;10-10-2025;30.49;Esportiva;Pixbet;app
veg.3jze.zb8c;02-10-2025;9.05;CASSINO;Betano;Site
b9v.ghfa.b2gl;2025-09-07 00:00:00;17.70;ESPORTIVA;Estrela;App
n7v.jqrb.lxkv;2025-12-02 00:00:00;85.53;esportiva;Pixbet;site
775lvjwjzs5;17-06-2025;58.29;bingo;Pixbet;app
637.w8nj.49y9;2025-09-07;61.35;poker;Superbet;site
52TC-XACD-XS9;2025-12-17;18.81;ESPORTIVA;Betano;App
h23.4vjd.w6sj;2025-03-15;79.36;Esportiva;Sportingbet;App
b4v938hk5hb;2025-04-19 00:00:00;67.63;ESPORTIVA;KTO;app
gjav7yqpkev;2025-06-19 00:00:00;38,64;Esportiva;Sportingbet;app
xg6.vjrz.h3c2;07-08-2025;40.45;poker;Betano;App
an4.8en4.attm;2025-04-16;112.62;cassino;Superbet;Site
 4srjud4tua2;04/10/2025;47.78;Esportiva;Bet365;site
4tr.x4ss.l7yw;2025-04-15 00:00:00;24.87;Esportiva;KTO;App
9ta.7af9.jynr;2025-07-06;49.70;POKER;Blaze;App
lfc3b43e58q;2025-04-03;22,19;Esportiva;Blaze;app
C6VG-KG98-CY8;2025-07-24 00:00:00;25.07;Bingo;Bet365;App
kmlmqk4lq5p;2025-04-28 00:00:00;109.46;Esportiva;Blaze;App
lu6njnhn67k;2025-09-03 00:00:00;8.34;ESPORTIVA;KTO;App
cl5n94ue8c4;2025-06-28 00:00:00;29.81;Esportiva;Superbet;App
su8.khqu.r45r;2025-11-08;38,15;Cassino;Estrela;App
7s4t2b4su9g;2025-09-17 00:00:00;71.81;POKER;Bet365;app
wr7wejlpaph;2025-03-08 00:00:00;96.96;CASSINO;Superbet;App
j7tll4kfu9f;20/03/2025;67.86;ESPORTIVA;KTO;app
67m.redv.bfjb;2025-05-13 00:00:00;238.75;cassino;Superbet;Site
qfvnc6lhhyc;2025-04-20;31.54;cassino;Sportingbet;site
pv3zylbtdbc;31/03/2025;28.82;Esportiva;Betano;App
2gc.vwtk.bvfa;2025-03-03 00:00:00;84,05;Esportiva;KTO;App
xfw.62jd.bu7n;2025-07-17 00:00:00;70,10;Cassino;Sportingbet;site
5w2slz5knpy;13/09/2025;155,12;cassino;Blaze;App
8pw.44nb.f3xz;24-10-2025;-172.14;Esportiva;Superbet;App
ny6.lrlu.vqc7;2025-09-21 00:00:00;111.80;cassino;Bet365;app
LEBZ-HRD9-BN8;03/06/2025;221.31;esportiva;Estrela;Site
r78.fnjt.7t4e;2025-07-04;-31.45;Esportiva;Superbet;app
8nx.s6wq.hlce;21/07/2025;9,33;Cassino;Bet365;app
p56xwemkduw;2025-11-28 00:00:00;23.86;esportiva;Blaze;App
