id_contrato;cpf;dt_contratacao;produto;canal_originacao;valor_contratado;prazo_meses;taxa_juros_am;limite_aprovado;score_bureau;renda_declarada;idade;uf;sexo;status_contrato;fpd_15;over30_3m;over60_6m
C0035000;V2XBYTQHUYN;11/09/2025;cdc;Site;769,55;9;4,97;1.377,04;655;R$ 3.570,00;59;SC;M;Ativo;0;0;NAO
C0024640;2Z7MHW69NAC;07/10/2025;Empréstimo Pessoal;parceiro;1197.56;12;9,38;1.401,45;673;2.190,00;64;DF;M;Quitado;0;0;NAO
C0036413;6GQ3TB4TSNY;13/09/2025;CDC;App;460,91;9;12,73;717.04;510;2360.00;40;SP;M;Ativo;0;0;SIM
C0014845;PXS7295RNJM;10/07/2025;Empréstimo Pessoal;LOJA;2091.01;9;6,40;4.933,05;694;4200.00;44;PR;M;Ativo;0;0;NAO
C0024192;6HA9KZH2FKF;2025-09-06;CDC;Loja;720,25;10;9,49;789,81;659;0;34;SP;M;Ativo;0;1;SIM
C0024516;DHSV9C7LKNN;21-06-2025;Empréstimo Pessoal;APP;900,19;18;9,82;2136.43;567;1.590,00;37;PE;M;Quitado;0;1;SIM
C0018894;CKKH465GC6G;06/08/2025;EP;app;2403.04;12;14,49;5036.71;492;1.310,00;35;SP;F;Ativo;1;1;SIM
C0009130;TKGYHBVCKCT;2025-11-27;Cartão;site;946.17;12;2,99;1.067,01;787;1.650,00;30;PE;M;Ativo;0;0;NAO
C0044418;3FD9YEMV3Q9;12-09-2025;EP;SITE;537.38;12;8,19;R$ 1.000,75;599;2.290,00;56;SP;F;Ativo;0;0;NAO
C0030158;6XHCG8CZ5U9;2025-09-13;EP;App;656.95;12;13,35;1.185,61;537;1250.00;32;SP;F;Ativo;0;0;SIM
C0027781;MLHT737UAX4;24/10/2025;ep;Site;605,31;6;9,19;1.373,41;688;3540.00;19;RJ;M;Ativo;0;0;NAO
C0026354;TRUE8WRLF7P;11/10/2025;ep;loja;882,52;12;6,43;R$ 1.951,68;700;2150.00;31;SP;M;Ativo;0;0;NAO
C0041772;4DMC46RQFAL;31/10/2025;EP;APP;1561.45;9;12,57;R$ 2.619,54;566;2760.00;39;PE;F;Quitado;0;0;NAO
C0030996;T25YX9FYKUS;07-10-2025;Empréstimo Pessoal;Loja;475,44;18;9,62;786,31;645;R$ 2.480,00;55;DF;F;Ativo;0;0;NAO
C0029953;SASJYANJ28S;2025-09-04;CARTAO;site;1.269,56;6;14,69;2.178,84;529;1.150,00;69;GO;M;Quitado;0;0;NAO
C0021753; l77zf4me7vs ;02-10-2025;EP;site;718,02;18;7,18;1.251,02;749;2.360,00;26;MG;F;Ativo;0;0;NAO
C0024342;796AFE8XHBW;31/08/2025;Emprestimo Pessoal;Site;903,03;9;15,51;956,05;504;2770.00;27;MG;F;Quitado;0;0;NAO
C0013350;UZV4ENYBP3P;25-07-2025;Cartão;Loja;719.32;24;7,53;1181.49;685;1.760,00;34;SP;F;Ativo;0;0;NAO
C0024566;J43HL86B22Z;2025-11-28;CDC;site;1.216,56;24;6,58;1.349,05;679;1760.00;20;PA;M;Quitado;0;0;SIM
C0037544;W3KGD9CDV2X;2025-08-24;Empréstimo Pessoal;LOJA;801.82;9;6,79;1232.97;714;3.560,00;60;CE;F;Quitado;0;0;NAO
C0047376;VXN5RGM2V5M;05/07/2025;cartao;Parceiro;642,04;12;6,07;1073.84;764;2.180,00;45;PR;M;Quitado;0;0;NAO
C0024347;CKS3N82M24B;2025-09-07;EP;Parceiro;557.83;3;10,78;R$ 1.103,02;621;R$ 850,00;53;PR;M;Cancelado;1;1;SIM
C0050709;QAJ4C4ZYF87;2025-11-07;Empréstimo Pessoal;SITE;1.357,16;6;10,51;1.401,39;605;4.110,00;41;SC;F;Ativo;0;1;SIM
C0048776;UUKZCA3CQ5C;22/08/2025;cartao;Loja;407,92;6;13,76;929.01;569;3.090,00;32;MG;M;Quitado;0;0;NAO
C0026439;FVZPGN3ZETV;20-06-2025;EP;APP;1018.69;6;9,79;1473.35;575;3.390,00;18;SP;M;Quitado;0;0;NAO
C0012399;VLZFYVF652X;31-07-2025;CARTAO;SITE;1.903,86;12;8,23;1.918,28;626;N/I;34;RJ;M;Ativo;0;1;SIM
C0003537;QPB84YH7FHC;02/10/2025;Empréstimo Pessoal;app;865,08;6;17,86;1.919,66;420;2.850,00;20;SP;M;Ativo;0;0;SIM
C0023413;FRHT5DW65UU;2025-09-28;cdc;SITE;473.53;24;7,02;918.66;707;4230.00;20;PR;M;Ativo;0;0;NAO
C0034729;xzkv5mx4had;2025-06-24;cdc;site;545.39;12;14,74;790,77;;4.060,00;58;PE;M;Cancelado;0;0;NAO
C0029025;L8Q7RQYHGGZ;26-07-2025;cdc;Loja;475,43;10;12,23;712,20;558;1.420,00;26;SP;M;Quitado;0;1;SIM
C0030309;GVZNXJEYWAF;24-06-2025;CARTAO;Loja;R$ 436,28;10;8,97;589.11;687;4.160,00;41;MG;M;Ativo;0;0;NAO
C0050501;EKUGJG764Z8;2025-09-12;CDC;SITE;169.39;24;6,78;384.83;648;R$ 2.000,00;46;MG;F;Ativo;0;0;NAO
C0023805;RQWRQDHAY7R;12/08/2025;Crediário;parceiro;R$ 711,74;6;2,50;721,34;772;3910.00;199;SP;M;Ativo;0;0;NAO
C0013016;289PC4AE6LT;2025-08-29;CREDIARIO;LOJA;498.10;9;9,02;1.113,68;536;R$ 2.520,00;47;SP;M;Cancelado;0;0;NAO
C0038233;K9VRDKALBUM;06/08/2025;ep;PARCEIRO;1.031,37;24;12,88;1885.64;542;2.060,00;49;PE;M;Cancelado;0;0;NAO
C0033758;WWBL24P4DDQ;2025-06-25;ep;app;R$ 477,66;18;10,51;915.16;631;1660.00;54;DF;F;Ativo;0;0;NAO
C0023200;e4yvgxtpbj5;14/09/2025;Emprestimo Pessoal;Parceiro;1.414,43;10;13,05;1733.84;583;2.430,00;33;MG;F;Ativo;0;0;NAO
C0025148;lkx964v3vks;14-12-2025;ep;App;R$ 996,41;18;5,84;R$ 1.052,23;769;3830.00;20;RS;F;Ativo;0;0;NAO
C0044366;PDSGE2LZVW8;20/08/2025;cartao;APP;1.254,07;12;10,35;2.764,32;675;2.020,00;52;RS;M;Cancelado;0;0;NAO
C0042957; B8XSSYNWVEY ;03/10/2025;CREDIARIO;loja;1.104,08;24;12,09;R$ 2.080,73;545;4.320,00;39;MG;F;Quitado;0;1;SIM
C0000944;BWEXR8WMCVQ;14-07-2025;cartao;Site;R$ 690,45;6;11,49;1.456,32;545;-;43;RS;M;Cancelado;0;0;NAO
C0034303;EZ6GM8GDPBN;08/06/2025;cartao;SITE;1.011,66;24;7,79;1804.11;623;2870.00;29;MG;F;Cancelado;0;0;SIM
C0037302;MCA7PMDMVYU;2025-10-03;CREDIARIO;SITE;963,68;24;7,98;2.312,10;657;4.180,00;43;SP;M;Cancelado;0;0;NAO
C0034603;DKUSJJYS78M;19-10-2025;EP;App;696,01;3;5,67;857.28;704;2950.00;50;RJ;F;Quitado;0;0;NAO
C0048394;8MFCTVMCQQD;2025-08-25;Empréstimo Pessoal;app;275,55;12;9,41;R$ 405,47;723;2290.00;74;RJ;M;Ativo;0;0;NAO
C0028292;75S3MRNSFDW;24/08/2025;CREDIARIO;site;1260.21;12;8,29;2.780,10;672;-;52;PR;F;Ativo;1;1;SIM
C0028268;B59UW6U8B3F;2025-10-16;CREDIARIO;site;1.046,26;12;5,96;1.736,31;683;2000.00;59;PE;F;Cancelado;0;0;NAO
C0008738;ERG4LQXYDCK;18-07-2025;cartao;LOJA;465,15;12;10,28;R$ 755,45;632;R$ 2.270,00;36;SP;F;Ativo;0;0;NAO
C0011284;ZHTFREH5CKB;13/09/2025;CDC;App;806,29;10;8,78;1.030,29;608;3.960,00;36;BA;M;Ativo;0;1;SIM
C0042425;8TRWEWEVYDA;07/07/2025;ep;SITE;1675.96;12;8,35;3.673,99;642;NULL;38;CE;M;Ativo;0;0;NAO
C0034586;CL4BVNDJTC3;2025-08-20;ep;Loja;1.655,51;10;12,01;1.947,93;515;R$ 4.470,00;18;SP;M;Ativo;0;0;NAO
C0030790;CZG9KUHPDKL;15/07/2025;Empréstimo Pessoal;APP;386.42;9;5,54;387.31;728;R$ 1.460,00;56;SP;F;Ativo;0;0;NAO
C0030500;ncq53llssh5;18/11/2025;Crediário;Loja;1845.02;3;12,47;3576.32;551;R$ 7.160,00;25;GO;F;Ativo;1;1;SIM
C0041582;EGSAYTZ7LQJ;03/08/2025;CDC;APP;R$ 2.294,37;9;4,06;3.517,09;792;1300.00;53;RJ;M;Ativo;0;0;NAO
C0046551;KRDXLB6RZQS;2025-09-28;Crediário;SITE;581,02;9;10,94;1.387,22;631;3850.00;34;SP;F;Cancelado;0;0;NAO
C0033629;PFGMDSE2GZ3;13/06/2025;CREDIARIO;Site;438,93;18;5,51;936,07;732;R$ 1.620,00;34;PE;F;Ativo;0;0;NAO
C0038261;9N3RHU9GKUR;2025-09-11;cdc;Site;1.115,33;6;6,86;R$ 2.452,97;769;1.080,00;44;BA;M;Ativo;0;0;NAO
C0039352;3QGWDUUKHDH;2025-09-19;Emprestimo Pessoal;app;1.546,29;10;7,36;R$ 1.772,78;629;3.690,00;49;SP;M;Ativo;0;0;NAO
C0006446;DRULULF49NC;2025-06-05;Cartão;App;1287.58;18;13,64;1.454,49;429;6.160,00;30;PA;F;Ativo;0;0;SIM
C0004111;NQE6M4NRDXB;30/09/2025;cartao;Loja;R$ 406,42;3;2,50;669,18;751;3.840,00;35;SP;F;Ativo;0;0;NAO
C0006317;YHMMCXJRY37;07/09/2025;Cartão;LOJA;314.41;3;10,96;498,80;598;7650.00;29;DF;M;Ativo;0;0;NAO
C0044704;MG6WHCUU95J;02-10-2025;CDC;SITE;R$ 210,76;18;14,98;282.16;540;R$ 2.550,00;43;RS;F;Ativo;0;0;SIM
C0032145;5UU8ZR3NXTD;26/08/2025;cdc;LOJA;420.41;18;7,14;443,03;680;1.970,00;33;SP;F;Cancelado;0;0;NAO
C0040481;sy2kdvcjgee;29/09/2025;CREDIARIO;Parceiro;1.062,35;6;9,93;1.232,65;557;4.210,00;69;RJ;M;Ativo;0;0;NAO
C0006576;SE79F6RXWD7;06/07/2025;Emprestimo Pessoal;Site;657,38;6;7,35;781.46;770;1.750,00;40;DF;M;Cancelado;0;0;NAO
C0012812;AJPX9S4Q9GP;06/08/2025;Crediário;app;R$ 1.789,67;10;4,37;R$ 4.038,22;815;4.380,00;39;MG;F;Ativo;0;0;NAO
C0044305;98WX67SFJ96;07/12/2025;cartao;App;R$ 833,00;18;11,17;1.531,90;592;3280.00;47;SP;F;Quitado;0;0;NAO
C0004157;B2QFM7Q9FDU;2025-10-12;cdc;Site;R$ 324,20;12;11,93;434,70;526;2.040,00;56;SP;M;Ativo;0;0;NAO
C0025349;MK7TW3LDM9B;19/09/2025;ep;Loja;1.244,66;3;10,96;1.310,57;602;R$ 2.750,00;43;SC;M;Quitado;0;1;SIM
C0018440;KE8XEJ68TB4;20-08-2025;CREDIARIO;Loja;R$ 957,98;12;10,23;2.213,20;646;1.240,00;47;CE;F;Quitado;1;1;SIM
C0003582;AH8AHVUGB6T;2025-07-24;ep;APP;2.646,73;12;11,34;5.533,98;577;NULL;18;SP;F;Cancelado;0;0;NAO
C0003855;DMJGZR3E9RJ;06/10/2025;EP;loja;2.514,70;6;14,34;5071.33;503;2.070,00;30;SP;F;Cancelado;0;0;NAO
C0031635;86QEDDYMXJL;09/06/2025;Empréstimo Pessoal;Site;226,61;6;13,97;R$ 395,21;522;4.420,00;63;RJ;F;Ativo;0;0;NAO
C0024674;QME659JMLHW;23/06/2025;Emprestimo Pessoal;SITE;520,75;18;9,72;841,20;704;1.310,00;53;SP;F;Cancelado;0;0;NAO
C0031257;NWG6FPKJUUX;06/08/2025;EP;loja;698,96;6;5,13;R$ 772,96;751;3.240,00;34;SP;M;Cancelado;0;0;NAO
C0001165;MALUAVVUW3C;2025-07-08;cdc;SITE;R$ 621,95;12;10,51;1.301,12;596;3.440,00;31;RS;M;Cancelado;0;0;NAO
C0034385;LLBLLLRD2XE;2025-07-01;Crediário;loja;564.49;6;8,60;R$ 1.303,05;735;2.000,00;26;SP;F;Ativo;0;0;NAO
C0022343;SB2DDQVFUYE;22/08/2025;ep;Site;376.43;10;8,18;R$ 698,89;572;R$ 5.100,00;41;SP;M;Quitado;0;0;NAO
C0014673;Q6V4NBK6H4W;14-08-2025;Cartão;Parceiro;R$ 759,70;6;16,03;935.94;511;3.690,00;33;PE;M;Ativo;0;1;SIM
C0017546;2SHWG9DNS8C;29-06-2025;CREDIARIO;SITE;764,94;3;7,15;1.616,30;662;0;24;SP;M;Ativo;0;0;NAO
C0005605;JMNLX3YNKC3;17/11/2025;EP;Site;552,02;10;9,16;722.86;682;R$ 2.140,00;65;GO;M;Ativo;0;0;NAO
C0045438;CPJQAMRMLRR;2025-09-15;Crediário;site;1.290,83;12;11,55;2727.55;661;NULL;33;MG;M;Ativo;0;0;NAO
C0032530;R8DPV4Q35NG;31-10-2025;cdc;app;356,88;3;13,46;360,90;570;2.420,00;29;SP;F;Ativo;0;0;SIM
C0021965;366VBDZSEYA;17/07/2025;CARTAO;app;645,67;6;7,93;833,38;691;1.590,00;28;GO;M;Quitado;0;0;NAO
C0009855;GS8VDGHCECY;2025-09-26;CARTAO;SITE;604.41;18;7,34;R$ 1.380,93;674;NULL;47;SP;F;Ativo;0;0;NAO
C0004715;EZE8WGK6WH4;14/11/2025;Emprestimo Pessoal;SITE;874,52;3;13,59;1.139,35;623;1.400,00;53;RJ;M;Ativo;0;0;NAO
C0020028;CAVDRQU4LXZ;2025-10-26;CDC;Site;R$ 552,58;18;9,39;832,81;644;R$ 2.310,00;40;MG;M;Quitado;0;0;NAO
C0016026;5xyspck9pm9;02/11/2025;Crediário;Loja;883.30;9;12,15;1.768,35;629;3630.00;50;PR;M;Ativo;0;0;NAO
C0006115;YHFVAEQ9CST;23/06/2025;CARTAO;APP;310,84;9;2,50;419.50;880;R$ 2.500,00;54;PR;F;Quitado;0;0;NAO
C0041112;LPFFGEGYGGG;10-06-2025;Emprestimo Pessoal;SITE;1.022,41;12;9,28;1.588,52;782;5150.00;25;MG;M;Quitado;0;0;NAO
C0029975;NX22JFSBBQT;24/10/2025;CARTAO;LOJA;610,47;3;12,90;740,78;630;3.760,00;21;DF;M;Ativo;0;0;NAO
C0045740;U9GA5Z7EEX3;2025-11-15;Empréstimo Pessoal;App;R$ 1.404,71;12;2,50;2.102,38;838;N/I;37;PR;F;Ativo;0;0;NAO
C0011542;n7hxc7przhz;23-10-2025;Crediário;Site;802,85;6;10,02;1001.49;672;N/I;18;PR;F;Quitado;0;0;NAO
C0049838;V8YEB8FHM7D;23/11/2025;CARTAO;site;776.51;6;13,47;1366.77;525;R$ 8.780,00;31;RJ;M;Ativo;1;1;SIM
C0015618;6BGNZ52CM6Z;23-08-2025;Emprestimo Pessoal;site;1287.46;18;13,32;1.583,65;569;4.420,00;34;PE;F;Ativo;0;0;NAO
C0039082;EPEXQ9AZYA3;22/10/2025;Crediário;SITE;R$ 885,95;9;3,32;1.628,52;804;1.820,00;46;BA;M;Quitado;0;0;NAO
C0016610;EABA57MCSYS;23/10/2025;Emprestimo Pessoal;APP;456.25;6;5,40;R$ 762,27;723;4270.00;31;RS;M;Ativo;0;0;NAO
C0000473;ZBDMRYMALQT;10-09-2025;ep;Parceiro;1618.37;10;11,37;1.869,58;631;N/I;31;RJ;F;Cancelado;0;0;NAO
C0040127;PRPLUKJK8DK;03/10/2025;EP;Loja;1185.52;18;5,38;1.311,25;708;;30;GO;M;Quitado;0;0;NAO
C0043149;KPMLLRBJS7F;04/09/2025;ep;SITE;746.09;12;14,31;1396.87;481;1.530,00;47;RS;F;Ativo;0;0;NAO
C0043901;H953RMVZYXJ;2025-09-08;Crediário;PARCEIRO;447,34;6;9,97;650,70;551;2670.00;51;GO;M;Ativo;0;0;NAO
C0015659;FSA4UNPMXVB;29/10/2025;Empréstimo Pessoal;LOJA;671,16;12;10,47;1.128,47;556;5.860,00;25;MG;F;Ativo;0;0;NAO
C0000593;N5U2UMXVZGW;2025-07-24;Emprestimo Pessoal;LOJA;753,89;6;11,91;R$ 1.593,44;520;R$ 3.640,00;39;SP;M;Ativo;0;0;NAO
C0035061;WB2GGBYJ8UT;31/10/2025;cartao;APP;1.017,49;10;8,29;R$ 1.304,11;686;3.680,00;40;DF;M;Ativo;1;1;SIM
C0023132;D67JYL59MTV;23/11/2025;CREDIARIO;APP;285,61;12;9,75;R$ 573,54;577;2.620,00;47;RJ;F;Ativo;0;0;NAO
C0004658;Y86WZCCY3GU;12/08/2025;cdc;Parceiro;R$ 732,18;9;7,87;748.82;652;4080.00;43;SP;M;Quitado;0;0;NAO
C0009340;YAW3YJY4SW4;03/11/2025;Cartão;loja;642,43;9;7,95;679,33;718;4.720,00;38;DF;M;Cancelado;0;0;NAO
C0004952;E9YELYSSBPV;20-10-2025;Crediário;APP;506,81;18;12,25;R$ 646,65;587;6060.00;27;RS;F;Ativo;0;0;NAO
C0050631;NKXZAQKHN3B;17-10-2025;CDC;App;711.88;12;8,96;850,05;593;2.110,00;58;GO;M;Ativo;0;0;SIM
C0013126;w27b535gexf;16/08/2025;cartao;App;688.56;3;12,22;1.555,43;546;1.680,00;21;SP;F;Cancelado;0;0;NAO
C0031667;GDNAFDP8E82;17-07-2025;Crediário;Site;368,94;10;10,11;424,20;607;2.360,00;25;SP;M;Ativo;1;1;SIM
C0034814;RJF8GSYK6NW;10/08/2025;Empréstimo Pessoal;site;809.35;3;12,91;1.197,94;;3.560,00;54;SP;F;Ativo;0;1;SIM
C0018192;JDGCCY7NLN6;16/08/2025;cartao;SITE;396.37;12;14,70;R$ 606,32;540;2.790,00;46;RJ;M;Ativo;0;1;SIM
C0027663;TAHK8Z76VV3;10/09/2025;ep;site;388,93;18;15,73;753.19;524;2.490,00;;SP;M;Ativo;0;0;NAO
C0041568;92TCYKK4P67;23/09/2025;EP;App;1.060,30;9;15,31;1618.42;431;2.880,00;40;RS;F;Cancelado;1;1;SIM
C0031017;ZJBBVELYQUJ;24/08/2025;CREDIARIO;APP;R$ 407,65;6;9,10;791.62;649;2770.00;56;RJ;F;Ativo;0;0;NAO
C0034253;HNZ6UJQCF26;01/11/2025;CREDIARIO;Site;478,87;12;6,99;728.32;670;0;60;PE;F;Quitado;0;0;NAO
C0006388;MWBFFZZDNYA;15/07/2025;Empréstimo Pessoal;LOJA;328,34;24;12,55;429.89;591;4.780,00;38;PE;F;Ativo;0;0;NAO
C0026817;UJ424HDLFKB;19-10-2025;ep;loja;1.154,76;10;11,18;R$ 1.694,56;632;2.180,00;47;RS;F;Ativo;0;0;NAO
C0014677;287SXDD7FBC;21/11/2025;Crediário;app;2.284,58;18;11,29;3.426,66;542;2.160,00;45;BA;F;Ativo;0;0;NAO
C0006160;7A8XYKCHQLG;2025-12-02;cartao;APP;491,28;3;15,41;915,40;503;1.870,00;37;MG;F;Ativo;0;1;SIM
C0007952;G6VPNY6S5YC;05-06-2025;cdc;LOJA;547.16;10;9,53;882.08;620;-;36;SP;M;Ativo;0;0;NAO
C0036648;DTZWD7H874W;13-09-2025;cartao;PARCEIRO;295.91;3;18,00;361,78;504;3.820,00;;RS;M;Ativo;0;0;SIM
C0025828;lnrxk78dtgn;28/06/2025;Crediário;LOJA;941,72;6;8,25;1.099,15;710;1830.00;33;SC;F;Cancelado;0;0;NAO
C0019934;ZL73NFUWAS8;16/07/2025;ep;parceiro;470,91;12;13,02;775,14;560;R$ 2.590,00;38;SP;F;Quitado;0;0;NAO
C0037051;2ZLPCJAUT59;08/09/2025;cdc;site;590.51;10;7,22;697,92;-1;-;41;CE;M;Ativo;0;0;NAO
C0051785;65TCSB87CYT;19/08/2025;CREDIARIO;app;1688.43;12;5,68;3.077,27;663;3650.00;51;PR;M;Ativo;1;1;SIM
C0033290;JTNXDMCYNAQ;2025-09-12;CREDIARIO;loja;291,61;6;9,95;419,85;694;3.460,00;51;RJ;M;Ativo;1;1;SIM
C0030863;EHTAQA99QR4;10/10/2025;Emprestimo Pessoal;LOJA;599,75;9;12,37;806,09;719;7.470,00;49;PA;M;Ativo;0;0;NAO
C0042205;EA4XWLCNWLZ;13/06/2025;Emprestimo Pessoal;SITE;513,69;9;10,28;840,62;692;2.600,00;43;BA;F;Quitado;0;0;NAO
C0028515;3FFW7XHQFBU;26/09/2025;ep;LOJA;799.01;18;14,04;1.553,11;500;4070.00;43;MG;M;Ativo;0;0;SIM
C0046190;ecyzu9r3xll;27/08/2025;CDC;Site;1.754,62;3;11,94;2106.10;603;0;38;PR;M;Cancelado;0;1;SIM
C0044274; QDLBWYEFQGU ;17/08/2025;ep;Parceiro;827.00;3;13,66;1.234,48;532;1.180,00;65;BA;F;Quitado;0;1;SIM
C0031620;S9G9SZY7JM5;23/06/2025;CREDIARIO;App;1437.84;9;7,61;2178.95;675;2780.00;41;RJ;F;Cancelado;0;0;NAO
C0045621;H48TGWZ9QYC;17/08/2025;cartao;APP;567.32;10;6,49;1.176,41;687;0;40;RJ;M;Cancelado;0;0;NAO
C0039737;MQQP6XA9QZR;27/07/2025;cdc;Loja;R$ 609,11;10;11,42;R$ 678,60;519;3.140,00;29;GO;M;Ativo;0;0;SIM
C0043688;LHC2SHCF9ZR;17/09/2025;cdc;LOJA;R$ 604,31;3;5,33;667.97;695;3.640,00;34;RJ;M;Ativo;0;0;NAO
C0041775;YFCB4CY2CKH;2025-09-04;cartao;loja;1.010,89;18;10,86;2.365,50;598;4.390,00;38;SP;F;Ativo;0;0;NAO
C0020705; SFJN965FTB6 ;2025-08-04;ep;parceiro;971.05;12;9,48;1.863,13;633;2.290,00;25;PR;M;Quitado;0;0;NAO
C0003169;JFMLJ8XHWYS;2025-09-02;ep;PARCEIRO;R$ 1.110,68;18;6,84;1.120,39;640;2.670,00;19;MG;F;Ativo;0;0;NAO
C0010216;nj53xz3zx9t;18/08/2025;Emprestimo Pessoal;app;396,99;3;7,65;R$ 797,70;762;2.270,00;57;BA;F;Ativo;0;0;NAO
C0008796;UY95K6MHGYQ;27/09/2025;CREDIARIO;loja;444,46;6;5,84;R$ 748,59;808;3.260,00;61;PE;M;Ativo;0;0;NAO
C0023146;UJXC3MPFHYC;28/08/2025;ep;Site;373,40;12;10,86;846,11;629;R$ 1.240,00;27;SP;M;Cancelado;0;0;SIM
C0039864;3pnn7qh58vw;2025-07-20;Crediário;Loja;1.948,60;24;7,50;4.665,48;694;1470.00;55;PR;M;Ativo;0;0;NAO
C0029378;P5U6YCDFC9K;07-08-2025;cdc;site;942.72;9;7,40;R$ 1.986,12;633;N/I;40;SC;F;Ativo;0;0;NAO
C0020662;XTPWHHUQ7ED;14/11/2025;cartao;Loja;947,26;9;7,39;R$ 1.606,96;761;5200.00;34;SP;M;Ativo;0;0;NAO
C0046028; tmphd8kaadn ;2025-06-14;Emprestimo Pessoal;LOJA;387,56;6;12,65;566,61;579;2.300,00;37;MG;M;Cancelado;0;0;NAO
C0029688;FG7WA2MLJRJ;10-10-2025;Emprestimo Pessoal;site;883,16;18;5,99;1.932,37;707;0;34;RJ;F;Ativo;0;0;NAO
C0013640;WCH4WHW8MZJ;08/07/2025;Emprestimo Pessoal;SITE;R$ 336,98;6;12,57;670,12;639;R$ 2.150,00;57;SP;F;Ativo;0;0;NAO
C0018283;HXD74DZAEVT;02/11/2025;ep;PARCEIRO;2203.76;12;8,14;R$ 3.479,98;660;2960.00;46;RJ;M;Quitado;0;0;NAO
C0046859;F4UNU6G4NBX;12/08/2025;CREDIARIO;loja;841,12;6;8,62;R$ 1.828,80;543;R$ 5.220,00;59;SP;F;Ativo;1;1;SIM
C0035304;HDVZAHSP96P;04/11/2025;ep;parceiro;1.368,51;12;7,40;1839.65;604;1.090,00;18;RJ;F;Cancelado;0;0;SIM
C0050271;3CFQH8DTLCU;17-07-2025;Emprestimo Pessoal;Loja;1.282,00;18;6,11;2.433,01;676;2.650,00;29;RJ;F;Ativo;0;0;SIM
C0040340;35EHSGHY5LY;15/07/2025;Crediário;APP;734.14;12;10,51;935.54;598;3180.00;18;RJ;F;Ativo;0;0;NAO
C0033559;4H65QMFEUGS;18-07-2025;Emprestimo Pessoal;APP;1.261,55;6;7,75;2.329,75;703;2.130,00;45;MG;M;Ativo;0;0;NAO
C0020638;YRX54JK9NEH;2025-09-25;ep;App;R$ 830,07;6;6,22;1.215,09;612;N/I;55;SP;M;Quitado;0;0;NAO
C0034918;47NCL6XLLFX;21-09-2025;Empréstimo Pessoal;Loja;618,16;9;7,77;678,16;667;2.860,00;69;DF;M;Quitado;0;0;NAO
C0000521;C7RD79Q2BCJ;30/07/2025;cdc;SITE;360.09;6;10,74;468,39;644;1510.00;20;PR;F;Ativo;0;0;NAO
C0039007;MXZM9F2EH5E;31/08/2025;Emprestimo Pessoal;parceiro;1932.16;3;12,54;R$ 3.273,49;566;R$ 6.640,00;56;SP;F;Ativo;0;0;NAO
C0037422;QMDQJYJWFAF;2025-11-01;cdc;APP;828,59;24;7,04;1837.89;731;4580.00;34;DF;F;Ativo;0;0;NAO
C0002415;4QTAUXMK4QJ;2025-08-13;Cartão;App;414.85;10;10,53;851,73;584;R$ 3.980,00;29;SP;F;Quitado;1;1;SIM
C0035932;WN3N8WJEDLC;20/07/2025;EP;App;1.190,18;6;2,50;2.273,67;900;2.610,00;39;BA;M;Quitado;0;0;NAO
C0049502;LPPFDSDMCHK;03/09/2025;Cartão;LOJA;962.18;10;10,93;R$ 2.220,73;735;3530.00;43;PR;M;Quitado;0;0;NAO
C0045317;MXVCFYPJXCQ;2025-07-08;cartao;app;932.44;12;14,37;2200.78;497;3.650,00;33;CE;F;Cancelado;1;1;SIM
C0030786;TFH84TECQEE;13/08/2025;Emprestimo Pessoal;LOJA;309.82;10;4,02;710.97;697;2450.00;40;DF;F;Ativo;0;0;NAO
C0026622;YG6G69AQM4U;03/08/2025;Empréstimo Pessoal;Loja;R$ 693,61;12;4,96;1.552,63;818;R$ 3.010,00;19;GO;M;Ativo;0;0;NAO
C0044961;XVWQ7RWSJLT;22-06-2025;Empréstimo Pessoal;App;1.309,10;18;6,48;1718.81;801;5680.00;53;RS;F;Cancelado;0;0;NAO
C0018560;K9AZ8T4BYB2;2025-09-02;EP;PARCEIRO;369.04;10;6,41;546,35;693;2880.00;25;PR;M;Ativo;0;0;NAO
C0013763;KCHTH9G2LGG;25/07/2025;cartao;Site;815.11;3;11,06;939,51;639;1870.00;29;SP;M;Cancelado;0;0;NAO
C0019260;PQPYTDMWTVW;01-08-2025;ep;SITE;1.046,33;6;14,78;1.853,46;547;3.170,00;55;PR;F;Ativo;0;0;NAO
C0039059;F8MNY8XJCRQ;19/08/2025;CARTAO;parceiro;846,15;12;11,11;R$ 1.801,83;593;2810.00;54;RJ;F;Cancelado;0;0;SIM
C0033673;S2M9YZM9DPS;18-07-2025;Emprestimo Pessoal;SITE;R$ 466,72;18;11,66;591,01;519;2580.00;51;SP;F;Ativo;1;1;SIM
C0046365;98JNQM6GV5K;29/09/2025;Emprestimo Pessoal;Site;347,55;24;10,76;R$ 716,04;572;;37;RS;F;Cancelado;0;0;NAO
C0034632;A9V297RRC3B;08-09-2025;Emprestimo Pessoal;loja;R$ 586,11;18;7,17;1375.30;682;N/I;22;MG;M;Cancelado;0;0;NAO
C0010098;XL9K3ZYXC4J;07/09/2025;CDC;loja;1.041,68;12;4,34;2292.85;797;4.550,00;50;RJ;M;Cancelado;0;0;SIM
C0007393;LYZF6XX2Z3K;2025-10-20;Emprestimo Pessoal;PARCEIRO;705,11;12;7,67;1.499,07;646;7580.00;24;RS;M;Ativo;0;0;NAO
